id,action_id,action_type,cluster_name,agent_name,status,progress_percentage,steps,metadata,started_at,completed_at,created_at,updated_at
698,act-bb37f08e,increase_memory_limit,prod-usw2-eks,worker-staging-use2-eks-05,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""auth-gateway-7d2aa28-56f78"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-01 07:16:26,2026-06-01 07:26:26,2026-06-01 07:16:26,2026-06-23 12:00:00
699,act-a8e8606c,restart_pod,dr-use1-eks,worker-staging-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-d416b43-7cb20"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-05 08:44:36,,2026-06-05 08:44:36,2026-06-23 12:00:00
700,act-545be1d4,scale_deployment,staging-use2-eks,worker-prod-use2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""config-svc-929cd33-16be4"",""namespace"":""platform"",""reason"":""disk_pressure""}",2026-06-22 19:59:23,2026-06-22 20:12:23,2026-06-22 19:59:23,2026-06-23 12:00:00
701,act-fb62a81d,drain_node,staging-use2-eks,worker-prod-usw2-eks-05,running,87,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""session-store-a097c68-649a1"",""namespace"":""identity"",""reason"":""network_latency""}",2026-05-29 13:56:04,,2026-05-29 13:56:04,2026-06-23 12:00:00
702,act-16e6cea0,drain_node,prod-use2-eks,strategist-prod-use2-eks-00,running,50,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-bff7264-02c23"",""namespace"":""payments"",""reason"":""healthy""}",2026-06-15 18:40:15,,2026-06-15 18:40:15,2026-06-23 12:00:00
703,act-2353e0ae,increase_memory_limit,dr-use1-eks,strategist-staging-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""notifications-b036879-82982"",""namespace"":""notifications"",""reason"":""oom_crashloop""}",2026-06-15 22:50:46,,2026-06-15 22:50:46,2026-06-23 12:00:00
704,act-235fd088,drain_node,prod-usw2-eks,worker-dr-use1-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""cart-svc-ee38458-64d46"",""namespace"":""checkout"",""reason"":""disk_pressure""}",2026-05-31 09:12:39,2026-05-31 09:32:39,2026-05-31 09:12:39,2026-06-23 12:00:00
705,act-7ccc40eb,cordon_node,prod-usw2-eks,worker-staging-use2-eks-05,failed,31,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-c2b3638-fa6d0"",""namespace"":""checkout"",""reason"":""healthy""}",2026-06-17 10:15:11,,2026-06-17 10:15:11,2026-06-23 12:00:00
706,act-bf7387e7,drain_node,prod-usw2-eks,cluster_manager-staging-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""payments-worker-b4be648-d2dcb"",""namespace"":""payments"",""reason"":""healthy""}",2026-06-20 15:27:31,2026-06-20 15:30:31,2026-06-20 15:27:31,2026-06-23 12:00:00
707,act-8608b4df,scale_deployment,prod-usw2-eks,cluster_manager-dr-use1-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""cart-svc-ee38458-64d46"",""namespace"":""checkout"",""reason"":""disk_pressure""}",2026-05-25 05:26:11,2026-05-25 05:29:11,2026-05-25 05:26:11,2026-06-23 12:00:00
708,act-4d4cb9c8,drain_node,prod-usw2-eks,worker-staging-use2-eks-05,failed,79,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-13 04:00:06,,2026-06-13 04:00:06,2026-06-23 12:00:00
709,act-1d12f08d,restart_pod,dr-use1-eks,worker-prod-usw2-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-0f5b883-4b9e2"",""namespace"":""platform"",""reason"":""healthy""}",2026-06-09 10:38:43,,2026-06-09 10:38:43,2026-06-23 12:00:00
710,act-a3193466,scale_deployment,prod-usw2-eks,strategist-prod-usw2-eks-00,failed,48,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-d4d3364-aac01"",""namespace"":""identity"",""reason"":""healthy""}",2026-05-31 17:04:40,,2026-05-31 17:04:40,2026-06-23 12:00:00
711,act-7aa07863,restart_pod,staging-use2-eks,cluster_manager-prod-use2-eks-01,running,63,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-1605640-8abaf"",""namespace"":""search"",""reason"":""network_latency""}",2026-05-24 23:02:36,,2026-05-24 23:02:36,2026-06-23 12:00:00
712,act-9371e79c,increase_memory_limit,prod-usw2-eks,worker-dr-use1-eks-02,running,26,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""ledger-svc-2014124-29b88"",""namespace"":""ledger"",""reason"":""disk_pressure""}",2026-05-26 19:27:57,,2026-05-26 19:27:57,2026-06-23 12:00:00
713,act-97c185ed,rollback_deploy,prod-usw2-eks,worker-staging-use2-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-ec64e26-f37ce"",""namespace"":""checkout"",""reason"":""healthy""}",2026-06-08 21:49:27,,2026-06-08 21:49:27,2026-06-23 12:00:00
714,act-af16ecb3,cordon_node,staging-use2-eks,cluster_manager-dr-use1-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-aca9086-f5fe6"",""namespace"":""checkout"",""reason"":""node_pressure""}",2026-06-02 08:47:48,,2026-06-02 08:47:48,2026-06-23 12:00:00
715,act-6e78bce2,restart_pod,staging-use2-eks,worker-staging-use2-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""auth-gateway-c975434-e6ef9"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-10 04:02:30,2026-06-10 04:04:30,2026-06-10 04:02:30,2026-06-23 12:00:00
716,act-da8ec523,restart_pod,prod-use2-eks,cluster_manager-staging-use2-eks-00,running,40,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-9bddb17-f3d59"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-16 03:34:33,,2026-06-16 03:34:33,2026-06-23 12:00:00
717,act-369cf689,increase_memory_limit,prod-use2-eks,worker-prod-usw2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""payments-api-58c5e74-26d34"",""namespace"":""payments"",""reason"":""memory_leak""}",2026-06-22 04:00:47,2026-06-22 04:08:47,2026-06-22 04:00:47,2026-06-23 12:00:00
718,act-b6545462,increase_memory_limit,prod-usw2-eks,worker-dr-use1-eks-05,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-c2b3638-fa6d0"",""namespace"":""checkout"",""reason"":""healthy""}",2026-06-18 14:19:16,,2026-06-18 14:19:16,2026-06-23 12:00:00
719,act-c29144fe,increase_memory_limit,staging-use2-eks,worker-prod-usw2-eks-02,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""checkout-web-aca9086-f5fe6"",""namespace"":""checkout"",""reason"":""node_pressure""}",2026-05-27 03:42:14,2026-05-27 03:51:14,2026-05-27 03:42:14,2026-06-23 12:00:00
720,act-4223dc92,restart_pod,prod-use2-eks,cluster_manager-dr-use1-eks-01,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-ddd1723-06ca5"",""namespace"":""platform"",""reason"":""healthy""}",2026-06-08 22:59:06,,2026-06-08 22:59:06,2026-06-23 12:00:00
721,act-4d883187,cordon_node,prod-use2-eks,worker-prod-usw2-eks-02,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""coredns-47d4438-c55d7"",""namespace"":""kube-system"",""reason"":""disk_pressure""}",2026-06-13 08:13:05,2026-06-13 08:20:05,2026-06-13 08:13:05,2026-06-23 12:00:00
722,act-bfc9253e,restart_pod,prod-usw2-eks,worker-dr-use1-eks-00,failed,65,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-b4be648-d2dcb"",""namespace"":""payments"",""reason"":""healthy""}",2026-05-25 02:39:26,,2026-05-25 02:39:26,2026-06-23 12:00:00
723,act-a709ab5c,restart_pod,prod-use2-eks,cluster_manager-staging-use2-eks-01,running,85,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-4350294-dbefb"",""namespace"":""search"",""reason"":""healthy""}",2026-06-03 00:18:24,,2026-06-03 00:18:24,2026-06-23 12:00:00
724,act-7399cd0b,drain_node,prod-usw2-eks,worker-dr-use1-eks-01,running,67,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-09 01:38:21,,2026-06-09 01:38:21,2026-06-23 12:00:00
725,act-439c9cc2,restart_pod,prod-use2-eks,strategist-prod-usw2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""metrics-server-e2e6924-29c37"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-06-01 18:57:08,2026-06-01 18:59:08,2026-06-01 18:57:08,2026-06-23 12:00:00
726,act-7e210d2d,restart_pod,prod-usw2-eks,cluster_manager-prod-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-b4be648-d2dcb"",""namespace"":""payments"",""reason"":""healthy""}",2026-05-24 22:30:49,,2026-05-24 22:30:49,2026-06-23 12:00:00
727,act-cf57e7f9,increase_memory_limit,prod-use2-eks,worker-dr-use1-eks-01,running,12,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""ledger-svc-f4a6d64-16dde"",""namespace"":""ledger"",""reason"":""cpu_throttle""}",2026-06-11 16:22:15,,2026-06-11 16:22:15,2026-06-23 12:00:00
728,act-5a7e2b42,increase_memory_limit,prod-use2-eks,worker-dr-use1-eks-04,running,90,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""cart-svc-51c2594-4d271"",""namespace"":""checkout"",""reason"":""memory_leak""}",2026-05-31 17:44:32,,2026-05-31 17:44:32,2026-06-23 12:00:00
729,act-231340a4,rollback_deploy,prod-usw2-eks,worker-dr-use1-eks-04,running,60,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""recommendation-1e52697-e4756"",""namespace"":""search"",""reason"":""healthy""}",2026-06-22 20:41:40,,2026-06-22 20:41:40,2026-06-23 12:00:00
730,act-6ebae4f5,drain_node,staging-use2-eks,worker-staging-use2-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""inventory-svc-1d6f570-1b50d"",""namespace"":""inventory"",""reason"":""memory_leak""}",2026-06-16 15:22:47,2026-06-16 15:41:47,2026-06-16 15:22:47,2026-06-23 12:00:00
731,act-a09d5f46,rollback_deploy,prod-use2-eks,worker-staging-use2-eks-04,running,38,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""ledger-svc-204e643-7d23b"",""namespace"":""ledger"",""reason"":""cpu_throttle""}",2026-06-18 16:03:49,,2026-06-18 16:03:49,2026-06-23 12:00:00
732,act-1b557adb,scale_deployment,staging-use2-eks,worker-prod-use2-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""auth-gateway-41b4f33-14ef9"",""namespace"":""identity"",""reason"":""healthy""}",2026-05-24 15:14:38,2026-05-24 15:27:38,2026-05-24 15:14:38,2026-06-23 12:00:00
733,act-4d079669,scale_deployment,prod-use2-eks,cluster_manager-staging-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""auth-gateway-7b28269-a7447"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-21 18:19:51,2026-06-21 18:32:51,2026-06-21 18:19:51,2026-06-23 12:00:00
734,act-65337ec5,cordon_node,prod-usw2-eks,worker-staging-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""recommendation-87e3198-026ea"",""namespace"":""search"",""reason"":""healthy""}",2026-05-29 12:27:12,2026-05-29 12:37:12,2026-05-29 12:27:12,2026-06-23 12:00:00
735,act-ee52c0cd,restart_pod,staging-use2-eks,strategist-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""checkout-web-2b77739-52fdd"",""namespace"":""checkout"",""reason"":""node_pressure""}",2026-06-04 21:21:13,2026-06-04 21:30:13,2026-06-04 21:21:13,2026-06-23 12:00:00
736,act-e73cf44a,rollback_deploy,prod-use2-eks,worker-prod-usw2-eks-03,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-bfded25-1e6d2"",""namespace"":""inventory"",""reason"":""healthy""}",2026-06-19 19:55:06,,2026-06-19 19:55:06,2026-06-23 12:00:00
737,act-41ee4e7b,restart_pod,prod-use2-eks,worker-dr-use1-eks-03,running,73,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-027a395-39a4d"",""namespace"":""platform"",""reason"":""cpu_throttle""}",2026-05-31 05:20:26,,2026-05-31 05:20:26,2026-06-23 12:00:00
738,act-0b81f64c,drain_node,prod-usw2-eks,worker-prod-usw2-eks-03,running,60,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-8352074-5b766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-11 01:38:29,,2026-06-11 01:38:29,2026-06-23 12:00:00
739,act-3774aad4,scale_deployment,dr-use1-eks,cluster_manager-dr-use1-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""search-api-d416b43-7cb20"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-06 06:31:34,2026-06-06 06:49:34,2026-06-06 06:31:34,2026-06-23 12:00:00
740,act-0e48d5c2,increase_memory_limit,prod-use2-eks,worker-prod-usw2-eks-03,failed,24,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""notifications-1938743-28dca"",""namespace"":""notifications"",""reason"":""cpu_throttle""}",2026-05-27 10:50:25,,2026-05-27 10:50:25,2026-06-23 12:00:00
741,act-065b1c36,increase_memory_limit,prod-use2-eks,cluster_manager-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""notifications-1938743-28dca"",""namespace"":""notifications"",""reason"":""cpu_throttle""}",2026-06-04 21:10:46,2026-06-04 21:25:46,2026-06-04 21:10:46,2026-06-23 12:00:00
742,act-afedd029,cordon_node,prod-use2-eks,strategist-dr-use1-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""orders-worker-06e2683-7270e"",""namespace"":""orders"",""reason"":""healthy""}",2026-06-05 16:09:59,2026-06-05 16:17:59,2026-06-05 16:09:59,2026-06-23 12:00:00
743,act-b0779bbe,cordon_node,staging-use2-eks,cluster_manager-dr-use1-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""checkout-web-aca9086-f5fe6"",""namespace"":""checkout"",""reason"":""node_pressure""}",2026-06-18 02:55:49,2026-06-18 03:06:49,2026-06-18 02:55:49,2026-06-23 12:00:00
744,act-cf09da25,increase_memory_limit,prod-use2-eks,worker-dr-use1-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""ledger-svc-1232e29-49ea1"",""namespace"":""ledger"",""reason"":""healthy""}",2026-06-20 06:33:00,2026-06-20 06:40:00,2026-06-20 06:33:00,2026-06-23 12:00:00
