edge_id,dag_id,from_node_id,to_node_id,edge_type,condition_expression,condition_met,created_at,activated_at,data_transferred,transfer_size_bytes,metadata
edge-f2efc130-f57,dag-6d8d3959-d58,node-563dc3f4-d2e,node-bc966005-cef,DATA_FLOW,,true,2026-05-27 11:04:22,2026-05-27 11:04:22,"{""bytes"":4594}",2251,"{""hop"":4}"
edge-ad0cd57b-f53,dag-703a8b10-c8b,node-8030059c-5cf,node-e2bba768-9d5,DATA_FLOW,risk>0.65,true,2026-06-04 21:29:27,2026-06-04 21:29:27,"{""bytes"":1151}",1508,"{""hop"":0}"
edge-2b799c88-96d,dag-703a8b10-c8b,node-e2bba768-9d5,node-73daa883-d54,DATA_FLOW,,true,2026-06-10 07:39:59,2026-06-10 07:39:59,"{""bytes"":4027}",242,"{""hop"":1}"
edge-31fd350c-940,dag-703a8b10-c8b,node-73daa883-d54,node-31edf0a1-1f9,CONTROL,sop_matched,true,2026-06-18 12:42:35,2026-06-18 12:42:35,"{""bytes"":2261}",3545,"{""hop"":2}"
edge-ede6099c-888,dag-d62f1b23-c58,node-0613f0f7-362,node-ff54ff7d-d76,DATA_FLOW,sop_matched,false,2026-06-12 00:53:33,2026-06-12 00:53:33,"{""bytes"":4620}",64,"{""hop"":0}"
edge-3b65ea00-b09,dag-d62f1b23-c58,node-ff54ff7d-d76,node-3782cd0d-0e0,DATA_FLOW,action_required==true,false,2026-06-20 07:54:59,2026-06-20 07:54:59,"{""bytes"":699}",2152,"{""hop"":1}"
edge-5da845ef-885,dag-d62f1b23-c58,node-3782cd0d-0e0,node-f4a00904-e24,DATA_FLOW,,true,2026-06-03 12:08:15,2026-06-03 12:08:15,"{""bytes"":2334}",3900,"{""hop"":2}"
edge-9b02c7cb-5e3,dag-d62f1b23-c58,node-f4a00904-e24,node-a2185329-e1c,CONDITIONAL,sop_matched,true,2026-05-25 17:49:16,2026-05-25 17:49:16,"{""bytes"":3828}",2628,"{""hop"":3}"
edge-94f74a74-f4d,dag-d62f1b23-c58,node-a2185329-e1c,node-7db72edf-0db,DATA_FLOW,,true,2026-06-07 03:50:14,2026-06-07 03:50:14,"{""bytes"":3704}",3632,"{""hop"":4}"
edge-71895d8d-682,dag-d62f1b23-c58,node-7db72edf-0db,node-c3eab430-d28,CONTROL,risk>0.65,true,2026-06-06 02:49:39,2026-06-06 02:49:39,"{""bytes"":420}",4800,"{""hop"":5}"
edge-115b2a9a-0f0,dag-d62f1b23-c58,node-c3eab430-d28,node-87051a2c-abb,CONTROL,action_required==true,true,2026-05-27 08:15:26,2026-05-27 08:15:26,"{""bytes"":3045}",1059,"{""hop"":6}"
edge-9b04811a-3c7,dag-d62f1b23-c58,node-87051a2c-abb,node-33a12461-d30,DATA_FLOW,action_required==true,true,2026-05-26 13:02:29,2026-05-26 13:02:29,"{""bytes"":3782}",549,"{""hop"":7}"
edge-bb80e2b5-81f,dag-e6d5c146-824,node-a2a79630-4d7,node-d8eced55-d85,CONTROL,,true,2026-06-15 22:11:16,2026-06-15 22:11:16,"{""bytes"":3326}",3610,"{""hop"":0}"
edge-686f3350-222,dag-e6d5c146-824,node-d8eced55-d85,node-328bfdeb-25a,DATA_FLOW,risk>0.65,true,2026-06-12 05:01:20,2026-06-12 05:01:20,"{""bytes"":2299}",2486,"{""hop"":1}"
edge-cb85417a-3ac,dag-e6d5c146-824,node-328bfdeb-25a,node-623d8dc3-903,CONTROL,risk>0.65,true,2026-06-02 12:37:24,2026-06-02 12:37:24,"{""bytes"":3043}",706,"{""hop"":2}"
edge-fb54375d-233,dag-e6d5c146-824,node-623d8dc3-903,node-f342d015-b72,DATA_FLOW,risk>0.65,true,2026-06-01 06:19:58,2026-06-01 06:19:58,"{""bytes"":2741}",408,"{""hop"":3}"
edge-9eb73721-636,dag-f8bc3770-216,node-83de7bbc-1cc,node-9db5c04a-ddb,DATA_FLOW,action_required==true,true,2026-06-14 01:21:56,2026-06-14 01:21:56,"{""bytes"":115}",1702,"{""hop"":0}"
edge-4bbdee38-220,dag-f8bc3770-216,node-9db5c04a-ddb,node-785fc058-6d3,CONTROL,sop_matched,true,2026-06-12 10:37:30,2026-06-12 10:37:30,"{""bytes"":271}",3560,"{""hop"":1}"
edge-c14e95df-bb0,dag-f8bc3770-216,node-785fc058-6d3,node-42e20936-584,DATA_FLOW,action_required==true,true,2026-06-05 02:48:54,2026-06-05 02:48:54,"{""bytes"":3146}",4711,"{""hop"":2}"
edge-588f30f7-ccf,dag-f8bc3770-216,node-42e20936-584,node-aa9a03ac-d5f,CONDITIONAL,action_required==true,true,2026-06-13 15:53:13,2026-06-13 15:53:13,"{""bytes"":1632}",4933,"{""hop"":3}"
edge-9b1734f2-452,dag-f8bc3770-216,node-aa9a03ac-d5f,node-561dc2fa-75e,DATA_FLOW,action_required==true,true,2026-06-04 10:36:36,2026-06-04 10:36:36,"{""bytes"":179}",4696,"{""hop"":4}"
edge-1c5faea0-f32,dag-f8bc3770-216,node-561dc2fa-75e,node-8a2da38c-6e2,DATA_FLOW,sop_matched,true,2026-06-05 06:19:56,2026-06-05 06:19:56,"{""bytes"":4726}",2802,"{""hop"":5}"
edge-2c27fb19-31f,dag-10df68ed-d46,node-26144ae9-fc8,node-84a3d9f0-27c,CONTROL,,true,2026-06-01 19:27:21,2026-06-01 19:27:21,"{""bytes"":4048}",1016,"{""hop"":0}"
edge-eb095d00-069,dag-10df68ed-d46,node-84a3d9f0-27c,node-100f2b21-2f9,DATA_FLOW,action_required==true,true,2026-06-06 12:16:49,2026-06-06 12:16:49,"{""bytes"":791}",4828,"{""hop"":1}"
edge-1e21e289-525,dag-10df68ed-d46,node-100f2b21-2f9,node-84cdf752-300,CONDITIONAL,action_required==true,true,2026-05-27 10:29:19,2026-05-27 10:29:20,"{""bytes"":1492}",3974,"{""hop"":2}"
edge-50229673-dd8,dag-10df68ed-d46,node-84cdf752-300,node-46dbfd04-60e,DATA_FLOW,,true,2026-06-01 06:36:36,2026-06-01 06:36:36,"{""bytes"":722}",116,"{""hop"":3}"
edge-21c872ec-e99,dag-10df68ed-d46,node-46dbfd04-60e,node-0430db38-1e4,DATA_FLOW,risk>0.65,true,2026-05-31 08:43:59,2026-05-31 08:43:59,"{""bytes"":1105}",3124,"{""hop"":4}"
edge-06e4924e-ce8,dag-26b72a0b-d74,node-d0629f9b-4b6,node-de213e7a-691,CONDITIONAL,risk>0.65,false,2026-06-18 23:53:46,2026-06-18 23:53:46,"{""bytes"":684}",2513,"{""hop"":0}"
edge-714112f2-b9e,dag-26b72a0b-d74,node-de213e7a-691,node-d8ddc4ff-371,DATA_FLOW,,true,2026-06-12 11:26:40,2026-06-12 11:26:40,"{""bytes"":2410}",1122,"{""hop"":1}"
edge-d7eee27e-a43,dag-26b72a0b-d74,node-d8ddc4ff-371,node-67bdb42e-437,CONDITIONAL,action_required==true,true,2026-06-15 03:26:58,2026-06-15 03:26:58,"{""bytes"":1219}",92,"{""hop"":2}"
edge-7f868c44-cf3,dag-26b72a0b-d74,node-67bdb42e-437,node-839c2966-9cb,CONDITIONAL,action_required==true,true,2026-06-15 08:17:24,2026-06-15 08:17:24,"{""bytes"":2703}",2932,"{""hop"":3}"
edge-3e336dbc-b32,dag-26b72a0b-d74,node-839c2966-9cb,node-0a9de432-b33,DATA_FLOW,,true,2026-06-03 14:30:18,2026-06-03 14:30:18,"{""bytes"":483}",1881,"{""hop"":4}"
edge-89aed804-5b5,dag-26b72a0b-d74,node-0a9de432-b33,node-815058b2-4aa,DATA_FLOW,,true,2026-06-09 07:56:55,2026-06-09 07:56:55,"{""bytes"":2223}",731,"{""hop"":5}"
edge-6c170b8c-654,dag-13262953-b9a,node-1f03800e-27a,node-f9ba6bda-49a,CONTROL,,true,2026-06-08 13:59:44,2026-06-08 13:59:44,"{""bytes"":1289}",2841,"{""hop"":0}"
edge-b491ecea-d01,dag-13262953-b9a,node-f9ba6bda-49a,node-d3de6d38-275,DATA_FLOW,sop_matched,false,2026-06-14 03:03:39,2026-06-14 03:03:39,"{""bytes"":2475}",4214,"{""hop"":1}"
edge-346ea985-472,dag-13262953-b9a,node-d3de6d38-275,node-84419d7a-ba2,DATA_FLOW,action_required==true,true,2026-06-01 15:06:27,2026-06-01 15:06:27,"{""bytes"":765}",1985,"{""hop"":2}"
edge-b3426cb3-74e,dag-13262953-b9a,node-84419d7a-ba2,node-f204c413-e8b,DATA_FLOW,,true,2026-05-30 04:49:15,2026-05-30 04:49:15,"{""bytes"":922}",4426,"{""hop"":3}"
edge-8827e6a9-e1f,dag-13262953-b9a,node-f204c413-e8b,node-bd4a565a-5ff,DATA_FLOW,risk>0.65,true,2026-06-19 20:12:35,2026-06-19 20:12:35,"{""bytes"":4362}",705,"{""hop"":4}"
edge-21cb90b5-cc6,dag-13262953-b9a,node-bd4a565a-5ff,node-19857fd0-d99,CONTROL,risk>0.65,true,2026-06-20 17:36:38,2026-06-20 17:36:38,"{""bytes"":3483}",625,"{""hop"":5}"
edge-401298e4-de7,dag-13262953-b9a,node-19857fd0-d99,node-5906ce10-24f,DATA_FLOW,action_required==true,true,2026-06-10 21:08:39,2026-06-10 21:08:39,"{""bytes"":1476}",1395,"{""hop"":6}"
edge-809eabe9-9e7,dag-13262953-b9a,node-5906ce10-24f,node-59f8002e-bf2,DATA_FLOW,sop_matched,false,2026-06-12 11:27:23,2026-06-12 11:27:23,"{""bytes"":4348}",768,"{""hop"":7}"
edge-47a8883f-ef8,dag-b526dda6-f38,node-28194328-e1d,node-4a39a17c-911,DATA_FLOW,sop_matched,true,2026-05-30 01:22:16,2026-05-30 01:22:16,"{""bytes"":3227}",1910,"{""hop"":0}"
edge-4bb371e1-7a5,dag-b526dda6-f38,node-4a39a17c-911,node-11bacd29-2e4,CONTROL,sop_matched,true,2026-06-10 02:32:28,2026-06-10 02:32:28,"{""bytes"":4417}",3761,"{""hop"":1}"
edge-6ea6c635-85a,dag-a0ace4c3-87a,node-b9e34ad0-571,node-41f87fba-27a,CONDITIONAL,risk>0.65,true,2026-06-13 16:52:11,2026-06-13 16:52:11,"{""bytes"":3889}",4923,"{""hop"":0}"
edge-7f2bb961-50e,dag-a0ace4c3-87a,node-41f87fba-27a,node-ddfae893-852,DATA_FLOW,sop_matched,true,2026-06-19 00:00:06,2026-06-19 00:00:06,"{""bytes"":3762}",2402,"{""hop"":1}"
edge-70c167c7-fec,dag-a0ace4c3-87a,node-ddfae893-852,node-9d53d730-691,CONTROL,risk>0.65,true,2026-06-02 13:41:32,2026-06-02 13:41:32,"{""bytes"":4195}",693,"{""hop"":2}"
edge-d51ce75f-bc8,dag-a0ace4c3-87a,node-9d53d730-691,node-0e0b32fd-879,DATA_FLOW,sop_matched,true,2026-06-13 23:13:38,2026-06-13 23:13:38,"{""bytes"":4600}",3587,"{""hop"":3}"
edge-66b97654-03a,dag-a0c078ca-ef3,node-e25c1e09-e0c,node-527cb005-760,DATA_FLOW,action_required==true,true,2026-06-15 00:18:20,2026-06-15 00:18:20,"{""bytes"":1803}",3008,"{""hop"":0}"
edge-4e0afb6b-24d,dag-a0c078ca-ef3,node-527cb005-760,node-fff995c8-ea0,CONDITIONAL,sop_matched,true,2026-06-16 13:08:52,2026-06-16 13:08:52,"{""bytes"":76}",2112,"{""hop"":1}"
edge-aed25598-0fe,dag-a0c078ca-ef3,node-fff995c8-ea0,node-1d14b9d0-1f9,CONDITIONAL,,true,2026-06-15 11:06:48,2026-06-15 11:06:48,"{""bytes"":3082}",3399,"{""hop"":2}"
edge-334f84df-6a4,dag-4dc7f9fb-fa9,node-7088ae0e-b7d,node-bab050da-030,DATA_FLOW,action_required==true,true,2026-06-13 14:13:18,2026-06-13 14:13:18,"{""bytes"":3347}",1495,"{""hop"":0}"
edge-ad9654e7-5f6,dag-4dc7f9fb-fa9,node-bab050da-030,node-1b71ac94-fa1,CONDITIONAL,sop_matched,false,2026-06-09 19:17:19,2026-06-09 19:17:19,"{""bytes"":3929}",3890,"{""hop"":1}"
edge-a8cf84c9-b4f,dag-4dc7f9fb-fa9,node-1b71ac94-fa1,node-df474396-bae,DATA_FLOW,action_required==true,true,2026-06-03 15:03:33,2026-06-03 15:03:33,"{""bytes"":4507}",4756,"{""hop"":2}"
edge-e8fcbac2-22d,dag-f1583d6c-843,node-1b09eff6-07a,node-e691db17-5b4,DATA_FLOW,,true,2026-05-31 07:20:07,2026-05-31 07:20:07,"{""bytes"":4778}",1277,"{""hop"":0}"
edge-673dbad0-646,dag-f1583d6c-843,node-e691db17-5b4,node-0fd52af9-83d,DATA_FLOW,,true,2026-06-10 08:04:53,2026-06-10 08:04:53,"{""bytes"":2321}",3615,"{""hop"":1}"
edge-8b22e622-899,dag-f1583d6c-843,node-0fd52af9-83d,node-482c4e90-f25,DATA_FLOW,,true,2026-05-27 09:44:55,2026-05-27 09:44:55,"{""bytes"":2476}",3603,"{""hop"":2}"
edge-5fa85933-c30,dag-f1583d6c-843,node-482c4e90-f25,node-19474232-8a1,DATA_FLOW,sop_matched,true,2026-05-31 14:46:16,2026-05-31 14:46:16,"{""bytes"":51}",1975,"{""hop"":3}"
edge-49b11ac4-cac,dag-5f81353d-269,node-cbe5f0c9-fd2,node-72387f6d-03e,CONTROL,sop_matched,true,2026-06-22 06:55:49,2026-06-22 06:55:49,"{""bytes"":434}",2528,"{""hop"":0}"
edge-e9e6f73e-aac,dag-5f81353d-269,node-72387f6d-03e,node-251a0d42-443,DATA_FLOW,,true,2026-05-27 04:06:28,2026-05-27 04:06:28,"{""bytes"":2350}",3883,"{""hop"":1}"
edge-826cfdd1-8f9,dag-d459a3fb-8bd,node-fbe518df-888,node-e32ff3df-a85,DATA_FLOW,,true,2026-05-25 21:52:47,2026-05-25 21:52:47,"{""bytes"":3328}",4337,"{""hop"":0}"
edge-95e5e1fc-002,dag-d459a3fb-8bd,node-e32ff3df-a85,node-f0f20cc3-68a,CONTROL,action_required==true,true,2026-05-30 16:04:16,2026-05-30 16:04:16,"{""bytes"":4259}",296,"{""hop"":1}"
edge-99a27039-f5f,dag-d459a3fb-8bd,node-f0f20cc3-68a,node-a3132376-24b,DATA_FLOW,action_required==true,true,2026-06-17 23:02:35,2026-06-17 23:02:35,"{""bytes"":4847}",4487,"{""hop"":2}"
edge-8f22912a-dfe,dag-d459a3fb-8bd,node-a3132376-24b,node-51890b22-8fc,DATA_FLOW,action_required==true,true,2026-06-01 17:31:12,2026-06-01 17:31:12,"{""bytes"":2541}",4523,"{""hop"":3}"
edge-a83be25e-583,dag-d459a3fb-8bd,node-51890b22-8fc,node-279e13df-465,DATA_FLOW,action_required==true,true,2026-06-02 09:18:06,2026-06-02 09:18:06,"{""bytes"":138}",1581,"{""hop"":4}"
edge-31e44851-6d9,dag-d459a3fb-8bd,node-279e13df-465,node-493c0dc1-dbc,CONDITIONAL,risk>0.65,true,2026-05-29 17:34:00,2026-05-29 17:34:00,"{""bytes"":1130}",1788,"{""hop"":5}"
edge-05bc81f7-3eb,dag-e945a5ef-b34,node-2e8230f5-cec,node-8fc39b34-17d,CONTROL,risk>0.65,true,2026-05-26 18:08:01,2026-05-26 18:08:01,"{""bytes"":4642}",1560,"{""hop"":0}"
edge-b8045753-23a,dag-e945a5ef-b34,node-8fc39b34-17d,node-f0597c50-2c3,DATA_FLOW,sop_matched,true,2026-06-12 10:50:39,2026-06-12 10:50:39,"{""bytes"":2377}",880,"{""hop"":1}"
edge-588c07c8-f84,dag-e945a5ef-b34,node-f0597c50-2c3,node-00003b6f-ad7,CONDITIONAL,,false,2026-06-10 08:41:55,2026-06-10 08:41:55,"{""bytes"":2566}",598,"{""hop"":2}"
edge-3263552e-49f,dag-e945a5ef-b34,node-00003b6f-ad7,node-7f46b7de-682,CONTROL,action_required==true,false,2026-06-02 20:00:31,2026-06-02 20:00:31,"{""bytes"":4356}",225,"{""hop"":3}"
edge-f431e5e7-e11,dag-0dd51882-08f,node-9ced44c2-b5b,node-74635da9-89b,DATA_FLOW,risk>0.65,false,2026-05-27 02:34:13,2026-05-27 02:34:13,"{""bytes"":2731}",2264,"{""hop"":0}"
edge-b5428c43-efe,dag-0dd51882-08f,node-74635da9-89b,node-299fe404-0d7,DATA_FLOW,risk>0.65,false,2026-06-10 07:48:11,2026-06-10 07:48:11,"{""bytes"":2688}",3751,"{""hop"":1}"
edge-0d49b30c-f0e,dag-0dd51882-08f,node-299fe404-0d7,node-5bfed209-1e9,DATA_FLOW,action_required==true,true,2026-06-20 08:52:16,2026-06-20 08:52:16,"{""bytes"":1161}",2270,"{""hop"":2}"
edge-4b068e5e-175,dag-0dd51882-08f,node-5bfed209-1e9,node-0023534f-af5,CONDITIONAL,risk>0.65,true,2026-05-28 01:16:53,2026-05-28 01:16:53,"{""bytes"":4610}",165,"{""hop"":3}"
edge-3d7422f8-17d,dag-0dd51882-08f,node-0023534f-af5,node-5564774a-29a,CONDITIONAL,sop_matched,true,2026-05-27 16:31:25,2026-05-27 16:31:25,"{""bytes"":750}",315,"{""hop"":4}"
edge-73ece51e-eca,dag-0dd51882-08f,node-5564774a-29a,node-d98f3a48-970,DATA_FLOW,risk>0.65,true,2026-05-28 20:29:45,2026-05-28 20:29:45,"{""bytes"":1153}",2876,"{""hop"":5}"
edge-988c4f33-6a0,dag-0dd51882-08f,node-d98f3a48-970,node-1e073144-c56,CONDITIONAL,sop_matched,true,2026-06-02 03:03:33,2026-06-02 03:03:33,"{""bytes"":992}",574,"{""hop"":6}"
edge-29a8deec-689,dag-afdc8bc9-ee0,node-e9d2a2e6-d63,node-b8aebf81-651,CONDITIONAL,action_required==true,true,2026-06-08 09:06:35,2026-06-08 09:06:35,"{""bytes"":3495}",4498,"{""hop"":0}"
edge-d76e73a3-c8f,dag-afdc8bc9-ee0,node-b8aebf81-651,node-906f01d0-9b1,CONDITIONAL,,true,2026-05-27 10:04:07,2026-05-27 10:04:07,"{""bytes"":3624}",4132,"{""hop"":1}"
edge-80105008-529,dag-afdc8bc9-ee0,node-906f01d0-9b1,node-3c5a02ca-ef7,DATA_FLOW,risk>0.65,true,2026-06-06 21:03:00,2026-06-06 21:03:00,"{""bytes"":756}",3637,"{""hop"":2}"
edge-38205795-1ea,dag-8b72e4c6-ab1,node-2e506d03-f1b,node-6b54e44d-2a2,CONDITIONAL,action_required==true,true,2026-06-09 11:24:41,2026-06-09 11:24:41,"{""bytes"":4572}",4268,"{""hop"":0}"
edge-8dca087b-7e6,dag-8b72e4c6-ab1,node-6b54e44d-2a2,node-6f6a4887-05f,CONTROL,,true,2026-06-12 11:05:06,2026-06-12 11:05:06,"{""bytes"":3574}",381,"{""hop"":1}"
edge-0603fed1-aff,dag-8b72e4c6-ab1,node-6f6a4887-05f,node-613b19dd-07f,DATA_FLOW,risk>0.65,true,2026-06-02 15:57:17,2026-06-02 15:57:17,"{""bytes"":1896}",3567,"{""hop"":2}"
edge-cbd3eb5f-c4e,dag-8b72e4c6-ab1,node-613b19dd-07f,node-8c637f12-92b,CONDITIONAL,,true,2026-06-13 02:37:43,2026-06-13 02:37:43,"{""bytes"":2718}",1791,"{""hop"":3}"
edge-93f7408e-539,dag-8b72e4c6-ab1,node-8c637f12-92b,node-e61c723d-956,DATA_FLOW,action_required==true,false,2026-06-09 13:34:38,2026-06-09 13:34:38,"{""bytes"":1617}",4597,"{""hop"":4}"
edge-c2ff6f66-a3e,dag-8b72e4c6-ab1,node-e61c723d-956,node-bd264f11-700,DATA_FLOW,sop_matched,true,2026-06-09 08:39:26,2026-06-09 08:39:26,"{""bytes"":3489}",1151,"{""hop"":5}"
edge-79681989-924,dag-8b72e4c6-ab1,node-bd264f11-700,node-9065b689-e7b,DATA_FLOW,risk>0.65,true,2026-06-10 20:49:53,2026-06-10 20:49:53,"{""bytes"":2279}",3488,"{""hop"":6}"
edge-f5052612-666,dag-8b72e4c6-ab1,node-9065b689-e7b,node-87d8bfef-81e,CONDITIONAL,action_required==true,true,2026-06-10 17:30:56,2026-06-10 17:30:56,"{""bytes"":2147}",3710,"{""hop"":7}"
edge-fe6a4fd1-fb2,dag-158916b6-035,node-45fe8f4f-de1,node-e009001e-7a8,DATA_FLOW,sop_matched,true,2026-06-19 12:15:28,2026-06-19 12:15:28,"{""bytes"":2870}",3143,"{""hop"":0}"
edge-0d941296-e71,dag-158916b6-035,node-e009001e-7a8,node-ec868a11-f81,CONTROL,risk>0.65,true,2026-06-12 08:50:09,2026-06-12 08:50:09,"{""bytes"":1905}",2019,"{""hop"":1}"
edge-d2797944-73c,dag-7f087628-2e6,node-83fb5717-4fc,node-17b77ca4-18a,DATA_FLOW,risk>0.65,true,2026-06-13 10:28:44,2026-06-13 10:28:44,"{""bytes"":2853}",3734,"{""hop"":0}"
edge-e497f030-fe7,dag-7f087628-2e6,node-17b77ca4-18a,node-464206d0-b29,CONTROL,risk>0.65,true,2026-05-26 17:33:19,2026-05-26 17:33:19,"{""bytes"":1596}",2905,"{""hop"":1}"
edge-a084fc63-d73,dag-7f087628-2e6,node-464206d0-b29,node-a719fdd4-a1d,CONTROL,action_required==true,true,2026-06-13 19:49:17,2026-06-13 19:49:17,"{""bytes"":4156}",3499,"{""hop"":2}"
edge-40d16de3-cbb,dag-7f087628-2e6,node-a719fdd4-a1d,node-7bc3a1b8-6c4,DATA_FLOW,action_required==true,true,2026-06-08 10:35:13,2026-06-08 10:35:13,"{""bytes"":4607}",1221,"{""hop"":3}"
edge-a93718a5-c4d,dag-4573ec8b-637,node-0a570bd0-46c,node-ed7a4544-b8e,DATA_FLOW,action_required==true,true,2026-06-01 10:37:31,2026-06-01 10:37:31,"{""bytes"":3368}",935,"{""hop"":0}"
edge-249e1899-874,dag-4573ec8b-637,node-ed7a4544-b8e,node-d7a81bbe-881,DATA_FLOW,,true,2026-06-05 12:03:49,2026-06-05 12:03:49,"{""bytes"":4771}",3925,"{""hop"":1}"
edge-02b75c51-3db,dag-4573ec8b-637,node-d7a81bbe-881,node-d646a241-9e5,CONDITIONAL,,true,2026-06-06 07:58:47,2026-06-06 07:58:47,"{""bytes"":2867}",2882,"{""hop"":2}"
edge-20eca4b2-6d1,dag-4573ec8b-637,node-d646a241-9e5,node-6eab73c4-6a0,DATA_FLOW,action_required==true,true,2026-05-26 21:21:26,2026-05-26 21:21:26,"{""bytes"":2680}",187,"{""hop"":3}"
edge-71f64d56-8f9,dag-4573ec8b-637,node-6eab73c4-6a0,node-40685422-c3a,DATA_FLOW,sop_matched,true,2026-06-13 21:29:56,2026-06-13 21:29:56,"{""bytes"":120}",2546,"{""hop"":4}"
edge-20e13905-f7b,dag-74577858-a10,node-a1fd3c9f-f01,node-f5fbf591-dbe,CONDITIONAL,,true,2026-05-31 23:38:57,2026-05-31 23:38:57,"{""bytes"":1550}",2519,"{""hop"":0}"
edge-e319d116-a05,dag-74577858-a10,node-f5fbf591-dbe,node-24a2dfd9-80a,CONTROL,sop_matched,true,2026-05-26 20:12:00,2026-05-26 20:12:00,"{""bytes"":95}",2424,"{""hop"":1}"
edge-c686d127-ab9,dag-74577858-a10,node-24a2dfd9-80a,node-12c74052-7f5,CONDITIONAL,,true,2026-06-05 19:43:51,2026-06-05 19:43:51,"{""bytes"":4381}",2485,"{""hop"":2}"
edge-da127d95-09f,dag-74577858-a10,node-12c74052-7f5,node-9c091e01-391,CONDITIONAL,risk>0.65,true,2026-06-21 16:45:10,2026-06-21 16:45:10,"{""bytes"":1053}",785,"{""hop"":3}"
edge-c5da7d46-47a,dag-74577858-a10,node-9c091e01-391,node-36ec7e31-c8d,CONTROL,risk>0.65,true,2026-06-01 01:59:10,2026-06-01 01:59:10,"{""bytes"":2151}",2248,"{""hop"":4}"
edge-5b51be31-d83,dag-74577858-a10,node-36ec7e31-c8d,node-ec29d9cd-b2e,DATA_FLOW,sop_matched,true,2026-06-03 09:51:27,2026-06-03 09:51:27,"{""bytes"":1457}",3276,"{""hop"":5}"
edge-c583064d-3c6,dag-74577858-a10,node-ec29d9cd-b2e,node-0862a0de-fbb,CONTROL,action_required==true,true,2026-06-08 00:05:38,2026-06-08 00:05:38,"{""bytes"":652}",283,"{""hop"":6}"
edge-1822f138-6e7,dag-ac76a220-3a4,node-299f56ce-77c,node-74af5092-def,CONTROL,action_required==true,true,2026-06-12 22:48:38,2026-06-12 22:48:38,"{""bytes"":1513}",633,"{""hop"":0}"
edge-d101cb83-0fa,dag-ac76a220-3a4,node-74af5092-def,node-eeaab927-c3d,DATA_FLOW,sop_matched,true,2026-05-27 03:43:44,2026-05-27 03:43:44,"{""bytes"":4943}",3859,"{""hop"":1}"
edge-edb4fbab-d7b,dag-ac76a220-3a4,node-eeaab927-c3d,node-3e0a30f4-963,DATA_FLOW,action_required==true,true,2026-06-17 20:26:05,2026-06-17 20:26:05,"{""bytes"":3306}",4535,"{""hop"":2}"
edge-e2ab73c3-151,dag-ac76a220-3a4,node-3e0a30f4-963,node-e2664067-c36,CONDITIONAL,,true,2026-06-22 23:13:06,2026-06-22 23:13:06,"{""bytes"":2279}",1783,"{""hop"":3}"
edge-39b60a25-b98,dag-ac76a220-3a4,node-e2664067-c36,node-7ba49f4c-9fd,CONTROL,,true,2026-06-05 21:35:22,2026-06-05 21:35:22,"{""bytes"":2978}",4400,"{""hop"":4}"
edge-71dced48-393,dag-ac76a220-3a4,node-7ba49f4c-9fd,node-a670d3c9-ee6,CONDITIONAL,action_required==true,true,2026-05-30 00:09:21,2026-05-30 00:09:21,"{""bytes"":3391}",2126,"{""hop"":5}"
edge-33f49d86-88a,dag-e009dc18-4f2,node-04a76e00-c94,node-b4484d73-440,CONDITIONAL,,true,2026-06-13 22:03:01,2026-06-13 22:03:01,"{""bytes"":4878}",3988,"{""hop"":0}"
edge-75f8e7d8-5b6,dag-e009dc18-4f2,node-b4484d73-440,node-0d61f080-6b0,DATA_FLOW,risk>0.65,true,2026-05-27 00:23:10,2026-05-27 00:23:10,"{""bytes"":1498}",693,"{""hop"":1}"
edge-38b65e8d-291,dag-e009dc18-4f2,node-0d61f080-6b0,node-0b844db6-3db,DATA_FLOW,,true,2026-06-12 14:23:12,2026-06-12 14:23:12,"{""bytes"":1290}",933,"{""hop"":2}"
edge-d81b9846-868,dag-e009dc18-4f2,node-0b844db6-3db,node-383fd30f-f6b,DATA_FLOW,sop_matched,true,2026-06-13 21:29:28,2026-06-13 21:29:28,"{""bytes"":3488}",1230,"{""hop"":3}"
edge-ca7222db-f00,dag-e009dc18-4f2,node-383fd30f-f6b,node-e8470d0d-d64,DATA_FLOW,action_required==true,true,2026-06-17 11:13:04,2026-06-17 11:13:04,"{""bytes"":1593}",2561,"{""hop"":4}"
edge-e547c0ba-c4f,dag-1f16e144-693,node-685077f0-263,node-aadc45ec-d6d,DATA_FLOW,action_required==true,true,2026-06-12 05:40:11,2026-06-12 05:40:11,"{""bytes"":2735}",1195,"{""hop"":0}"
edge-d33841eb-72b,dag-1f16e144-693,node-aadc45ec-d6d,node-488d5b5e-b23,CONTROL,risk>0.65,false,2026-05-31 17:12:00,2026-05-31 17:12:00,"{""bytes"":4776}",2093,"{""hop"":1}"
edge-5b8032ca-f10,dag-1f16e144-693,node-488d5b5e-b23,node-3a31129a-0a7,DATA_FLOW,risk>0.65,true,2026-06-20 20:57:57,2026-06-20 20:57:57,"{""bytes"":84}",819,"{""hop"":2}"
edge-2fec39c3-7a0,dag-1f16e144-693,node-3a31129a-0a7,node-daa21b6f-cb3,DATA_FLOW,sop_matched,true,2026-06-22 18:11:13,2026-06-22 18:11:13,"{""bytes"":1213}",4391,"{""hop"":3}"
edge-d0c72c2b-d70,dag-1f16e144-693,node-daa21b6f-cb3,node-ccd61589-6a1,CONTROL,risk>0.65,true,2026-05-28 04:06:35,2026-05-28 04:06:35,"{""bytes"":139}",1107,"{""hop"":4}"
