cache_key,cache_value,created_at,expires_at
mc:prod-use2-eks:payments:payments-api-c9c2b74-00142:process_open_fds,"{""value"":76195.53,""ts"":""2026-06-23 10:07:06""}",2026-06-23 10:07:06,2026-06-23 10:12:06
mc:staging-use2-eks:kube-system:coredns-b16ea15-07544:container_memory_working_set_bytes,"{""value"":4101.35,""ts"":""2026-06-23 06:41:13""}",2026-06-23 06:41:13,2026-06-23 06:46:13
mc:dr-use1-eks:checkout:checkout-web-4263246-52f3a:container_fs_usage_bytes,"{""value"":64473.58,""ts"":""2026-06-23 11:07:19""}",2026-06-23 11:07:19,2026-06-23 11:12:19
mc:prod-use2-eks:inventory:inventory-svc-3e28589-98330:container_fs_usage_bytes,"{""value"":2330.19,""ts"":""2026-06-23 07:02:40""}",2026-06-23 07:02:40,2026-06-23 07:07:40
mc:prod-use2-eks:payments:payments-api-7fa4649-debd8:container_fs_usage_bytes,"{""value"":66062.73,""ts"":""2026-06-23 07:53:22""}",2026-06-23 07:53:22,2026-06-23 07:58:22
mc:prod-usw2-eks:kube-system:coredns-4a8b365-1d9fc:go_gc_duration_seconds,"{""value"":42105.62,""ts"":""2026-06-23 06:18:12""}",2026-06-23 06:18:12,2026-06-23 06:23:12
mc:prod-usw2-eks:kube-system:coredns-4a8b365-1d9fc:go_gc_duration_seconds,"{""value"":63587.05,""ts"":""2026-06-23 11:00:04""}",2026-06-23 11:00:04,2026-06-23 11:05:04
mc:prod-usw2-eks:orders:orders-api-402bb51-ad48f:container_memory_working_set_bytes,"{""value"":37240.47,""ts"":""2026-06-23 10:02:05""}",2026-06-23 10:02:05,2026-06-23 10:07:05
mc:prod-use2-eks:search:search-api-61d1d17-0014f:tcp_established,"{""value"":67901.6,""ts"":""2026-06-23 06:13:52""}",2026-06-23 06:13:52,2026-06-23 06:18:52
mc:dr-use1-eks:search:search-api-d416b43-7cb20:container_network_receive_bytes_total,"{""value"":90880.88,""ts"":""2026-06-23 08:12:20""}",2026-06-23 08:12:20,2026-06-23 08:17:20
mc:prod-use2-eks:checkout:cart-svc-51c2594-4d271:container_fs_usage_bytes,"{""value"":81053.18,""ts"":""2026-06-23 10:13:29""}",2026-06-23 10:13:29,2026-06-23 10:18:29
mc:prod-usw2-eks:checkout:checkout-web-ec64e26-f37ce:go_gc_duration_seconds,"{""value"":89373.27,""ts"":""2026-06-23 11:40:33""}",2026-06-23 11:40:33,2026-06-23 11:45:33
mc:prod-usw2-eks:platform:image-resizer-6542c92-1100b:container_cpu_usage_seconds_total,"{""value"":1980.32,""ts"":""2026-06-23 11:15:06""}",2026-06-23 11:15:06,2026-06-23 11:20:06
mc:prod-usw2-eks:payments:payments-api-b9a1287-dbbfe:kube_pod_container_status_restarts_total,"{""value"":47951.48,""ts"":""2026-06-23 09:55:12""}",2026-06-23 09:55:12,2026-06-23 10:00:12
mc:prod-use2-eks:orders:orders-api-7f89525-97cdd:container_memory_working_set_bytes,"{""value"":3676.09,""ts"":""2026-06-23 09:16:42""}",2026-06-23 09:16:42,2026-06-23 09:21:42
mc:prod-use2-eks:identity:auth-gateway-bf1d422-2018d:http_requests_total,"{""value"":91811.54,""ts"":""2026-06-23 06:12:48""}",2026-06-23 06:12:48,2026-06-23 06:17:48
mc:prod-use2-eks:payments:payments-worker-6e38c94-75bbf:container_fs_usage_bytes,"{""value"":19889.9,""ts"":""2026-06-23 09:19:33""}",2026-06-23 09:19:33,2026-06-23 09:24:33
mc:prod-usw2-eks:platform:config-svc-d193d56-68bd9:http_request_duration_ms,"{""value"":51700.63,""ts"":""2026-06-23 07:52:38""}",2026-06-23 07:52:38,2026-06-23 07:57:38
mc:prod-usw2-eks:payments:payments-worker-b4be648-d2dcb:container_network_receive_bytes_total,"{""value"":93619.99,""ts"":""2026-06-23 07:45:11""}",2026-06-23 07:45:11,2026-06-23 07:50:11
mc:staging-use2-eks:inventory:inventory-svc-1d6f570-1b50d:container_fs_usage_bytes,"{""value"":34765.23,""ts"":""2026-06-23 09:35:47""}",2026-06-23 09:35:47,2026-06-23 09:40:47
mc:prod-usw2-eks:identity:session-store-d825e25-14f9f:container_memory_rss,"{""value"":52919.85,""ts"":""2026-06-23 06:37:22""}",2026-06-23 06:37:22,2026-06-23 06:42:22
mc:prod-usw2-eks:kube-system:coredns-37f1521-4cd3d:container_cpu_usage_seconds_total,"{""value"":61430.25,""ts"":""2026-06-23 08:25:01""}",2026-06-23 08:25:01,2026-06-23 08:30:01
mc:prod-usw2-eks:orders:orders-api-cbca488-26609:container_fs_usage_bytes,"{""value"":9338.2,""ts"":""2026-06-23 11:27:44""}",2026-06-23 11:27:44,2026-06-23 11:32:44
mc:prod-usw2-eks:payments:payments-worker-1d1bf52-dff66:http_requests_total,"{""value"":54143.95,""ts"":""2026-06-23 11:56:28""}",2026-06-23 11:56:28,2026-06-23 12:01:28
mc:prod-usw2-eks:payments:payments-api-423b015-b80bd:container_fs_usage_bytes,"{""value"":42404.66,""ts"":""2026-06-23 11:38:06""}",2026-06-23 11:38:06,2026-06-23 11:43:06
mc:prod-use2-eks:search:indexer-b07f520-eaf04:http_requests_total,"{""value"":74779.77,""ts"":""2026-06-23 09:30:09""}",2026-06-23 09:30:09,2026-06-23 09:35:09
mc:dr-use1-eks:search:search-api-be84964-d972c:http_requests_total,"{""value"":77985.9,""ts"":""2026-06-23 11:07:47""}",2026-06-23 11:07:47,2026-06-23 11:12:47
mc:staging-use2-eks:checkout:checkout-web-aca9086-f5fe6:container_cpu_usage_seconds_total,"{""value"":61699.37,""ts"":""2026-06-23 11:18:09""}",2026-06-23 11:18:09,2026-06-23 11:23:09
mc:prod-usw2-eks:ledger:ledger-svc-842cd31-95bfa:container_memory_rss,"{""value"":58058.27,""ts"":""2026-06-23 10:41:31""}",2026-06-23 10:41:31,2026-06-23 10:46:31
mc:staging-use2-eks:platform:config-svc-929cd33-16be4:container_fs_usage_bytes,"{""value"":46533.88,""ts"":""2026-06-23 07:49:30""}",2026-06-23 07:49:30,2026-06-23 07:54:30
mc:prod-use2-eks:checkout:checkout-web-c343d41-6a8d2:container_memory_rss,"{""value"":4797.58,""ts"":""2026-06-23 11:51:37""}",2026-06-23 11:51:37,2026-06-23 11:56:37
mc:staging-use2-eks:platform:config-svc-929cd33-16be4:go_gc_duration_seconds,"{""value"":72964.28,""ts"":""2026-06-23 07:47:16""}",2026-06-23 07:47:16,2026-06-23 07:52:16
mc:prod-use2-eks:inventory:inventory-svc-3e28589-98330:tcp_established,"{""value"":53416.28,""ts"":""2026-06-23 06:10:15""}",2026-06-23 06:10:15,2026-06-23 06:15:15
mc:prod-use2-eks:orders:orders-api-7f89525-97cdd:container_network_receive_bytes_total,"{""value"":90320.39,""ts"":""2026-06-23 07:05:10""}",2026-06-23 07:05:10,2026-06-23 07:10:10
mc:prod-usw2-eks:inventory:inventory-svc-0d33458-c137f:http_request_duration_ms,"{""value"":20262.78,""ts"":""2026-06-23 11:05:55""}",2026-06-23 11:05:55,2026-06-23 11:10:55
mc:prod-use2-eks:orders:orders-worker-6ee3345-b0d20:tcp_established,"{""value"":54483.58,""ts"":""2026-06-23 11:19:22""}",2026-06-23 11:19:22,2026-06-23 11:24:22
mc:prod-use2-eks:kube-system:metrics-server-e2e6924-29c37:process_open_fds,"{""value"":64539.7,""ts"":""2026-06-23 06:33:59""}",2026-06-23 06:33:59,2026-06-23 06:38:59
mc:prod-usw2-eks:orders:orders-api-402bb51-ad48f:container_memory_working_set_bytes,"{""value"":38650.92,""ts"":""2026-06-23 07:36:32""}",2026-06-23 07:36:32,2026-06-23 07:41:32
mc:prod-use2-eks:checkout:cart-svc-51c2594-4d271:http_requests_total,"{""value"":99527.68,""ts"":""2026-06-23 07:42:27""}",2026-06-23 07:42:27,2026-06-23 07:47:27
mc:prod-use2-eks:payments:payments-worker-bff7264-02c23:process_open_fds,"{""value"":67157.6,""ts"":""2026-06-23 06:09:35""}",2026-06-23 06:09:35,2026-06-23 06:14:35
mc:prod-usw2-eks:identity:auth-gateway-7d2aa28-56f78:container_memory_working_set_bytes,"{""value"":12059.76,""ts"":""2026-06-23 06:30:47""}",2026-06-23 06:30:47,2026-06-23 06:35:47
mc:staging-use2-eks:platform:config-svc-929cd33-16be4:process_open_fds,"{""value"":49309.07,""ts"":""2026-06-23 07:25:59""}",2026-06-23 07:25:59,2026-06-23 07:30:59
mc:prod-usw2-eks:kube-system:coredns-37f1521-4cd3d:process_open_fds,"{""value"":639.36,""ts"":""2026-06-23 10:21:45""}",2026-06-23 10:21:45,2026-06-23 10:26:45
mc:prod-usw2-eks:checkout:cart-svc-ee38458-64d46:process_open_fds,"{""value"":16429.54,""ts"":""2026-06-23 08:26:39""}",2026-06-23 08:26:39,2026-06-23 08:31:39
mc:staging-use2-eks:search:search-api-1605640-8abaf:container_network_receive_bytes_total,"{""value"":99892.74,""ts"":""2026-06-23 08:59:06""}",2026-06-23 08:59:06,2026-06-23 09:04:06
mc:prod-use2-eks:checkout:cart-svc-26a7d77-aafdc:tcp_established,"{""value"":41560.63,""ts"":""2026-06-23 06:45:50""}",2026-06-23 06:45:50,2026-06-23 06:50:50
mc:prod-use2-eks:inventory:inventory-svc-bfded25-1e6d2:container_memory_working_set_bytes,"{""value"":64936.32,""ts"":""2026-06-23 09:13:05""}",2026-06-23 09:13:05,2026-06-23 09:18:05
mc:prod-use2-eks:platform:config-svc-ddd1723-06ca5:go_gc_duration_seconds,"{""value"":76751.78,""ts"":""2026-06-23 06:20:41""}",2026-06-23 06:20:41,2026-06-23 06:25:41
mc:prod-use2-eks:identity:auth-gateway-9bddb17-f3d59:container_fs_usage_bytes,"{""value"":50736.78,""ts"":""2026-06-23 10:25:11""}",2026-06-23 10:25:11,2026-06-23 10:30:11
mc:dr-use1-eks:inventory:inventory-svc-4ccbe67-9cbde:go_gc_duration_seconds,"{""value"":61630.64,""ts"":""2026-06-23 08:39:11""}",2026-06-23 08:39:11,2026-06-23 08:44:11
mc:prod-usw2-eks:search:search-api-15a6d76-12766:tcp_established,"{""value"":2149.17,""ts"":""2026-06-23 11:25:10""}",2026-06-23 11:25:10,2026-06-23 11:30:10
mc:prod-usw2-eks:payments:payments-worker-bbc0947-0aa1a:kube_pod_container_status_restarts_total,"{""value"":94412.36,""ts"":""2026-06-23 11:40:27""}",2026-06-23 11:40:27,2026-06-23 11:45:27
mc:staging-use2-eks:payments:payments-api-2729261-453da:go_gc_duration_seconds,"{""value"":75.08,""ts"":""2026-06-23 09:11:00""}",2026-06-23 09:11:00,2026-06-23 09:16:00
mc:prod-use2-eks:payments:payments-api-c9c2b74-00142:container_memory_rss,"{""value"":62160.51,""ts"":""2026-06-23 08:30:17""}",2026-06-23 08:30:17,2026-06-23 08:35:17
mc:staging-use2-eks:search:search-api-1605640-8abaf:process_open_fds,"{""value"":96271.05,""ts"":""2026-06-23 06:05:56""}",2026-06-23 06:05:56,2026-06-23 06:10:56
mc:prod-use2-eks:notifications:notifications-1938743-28dca:container_fs_usage_bytes,"{""value"":57642.47,""ts"":""2026-06-23 07:53:24""}",2026-06-23 07:53:24,2026-06-23 07:58:24
mc:prod-use2-eks:platform:config-svc-ddd1723-06ca5:http_requests_total,"{""value"":17320.37,""ts"":""2026-06-23 08:27:12""}",2026-06-23 08:27:12,2026-06-23 08:32:12
mc:prod-use2-eks:orders:orders-api-bfb2f93-32ad3:container_memory_working_set_bytes,"{""value"":79112.18,""ts"":""2026-06-23 09:11:31""}",2026-06-23 09:11:31,2026-06-23 09:16:31
mc:prod-use2-eks:checkout:cart-svc-527eb80-045c0:http_request_duration_ms,"{""value"":55579.42,""ts"":""2026-06-23 11:23:35""}",2026-06-23 11:23:35,2026-06-23 11:28:35
mc:prod-usw2-eks:inventory:inventory-svc-bf8f159-02345:container_network_receive_bytes_total,"{""value"":48711.88,""ts"":""2026-06-23 10:58:05""}",2026-06-23 10:58:05,2026-06-23 11:03:05
mc:staging-use2-eks:payments:payments-api-2729261-453da:go_gc_duration_seconds,"{""value"":85175.13,""ts"":""2026-06-23 11:37:20""}",2026-06-23 11:37:20,2026-06-23 11:42:20
mc:prod-usw2-eks:payments:payments-worker-b4be648-d2dcb:container_cpu_usage_seconds_total,"{""value"":272.76,""ts"":""2026-06-23 08:39:44""}",2026-06-23 08:39:44,2026-06-23 08:44:44
mc:staging-use2-eks:inventory:inventory-svc-1d6f570-1b50d:container_fs_usage_bytes,"{""value"":64649.91,""ts"":""2026-06-23 08:03:14""}",2026-06-23 08:03:14,2026-06-23 08:08:14
mc:dr-use1-eks:orders:orders-worker-f884840-8265c:process_open_fds,"{""value"":18333.43,""ts"":""2026-06-23 11:53:04""}",2026-06-23 11:53:04,2026-06-23 11:58:04
mc:prod-usw2-eks:kube-system:coredns-4a8b365-1d9fc:kube_pod_container_status_restarts_total,"{""value"":17422.78,""ts"":""2026-06-23 08:45:15""}",2026-06-23 08:45:15,2026-06-23 08:50:15
mc:prod-use2-eks:payments:payments-worker-bff7264-02c23:container_memory_rss,"{""value"":64998.93,""ts"":""2026-06-23 10:24:17""}",2026-06-23 10:24:17,2026-06-23 10:29:17
mc:prod-use2-eks:notifications:notifications-1938743-28dca:http_request_duration_ms,"{""value"":4224.25,""ts"":""2026-06-23 11:39:57""}",2026-06-23 11:39:57,2026-06-23 11:44:57
mc:prod-usw2-eks:search:search-api-15a6d76-12766:container_memory_working_set_bytes,"{""value"":87080.33,""ts"":""2026-06-23 11:11:14""}",2026-06-23 11:11:14,2026-06-23 11:16:14
mc:prod-use2-eks:orders:orders-worker-06e2683-7270e:process_open_fds,"{""value"":66484.07,""ts"":""2026-06-23 08:40:38""}",2026-06-23 08:40:38,2026-06-23 08:45:38
mc:prod-use2-eks:search:recommendation-e5d5555-c6e9b:container_network_receive_bytes_total,"{""value"":29775.69,""ts"":""2026-06-23 06:10:13""}",2026-06-23 06:10:13,2026-06-23 06:15:13
mc:prod-usw2-eks:platform:config-svc-370d832-a686a:http_request_duration_ms,"{""value"":93200.34,""ts"":""2026-06-23 11:46:51""}",2026-06-23 11:46:51,2026-06-23 11:51:51
mc:prod-use2-eks:identity:auth-gateway-7b28269-a7447:process_open_fds,"{""value"":37299.95,""ts"":""2026-06-23 06:49:25""}",2026-06-23 06:49:25,2026-06-23 06:54:25
mc:prod-usw2-eks:platform:config-svc-d193d56-68bd9:container_fs_usage_bytes,"{""value"":81596.4,""ts"":""2026-06-23 07:43:21""}",2026-06-23 07:43:21,2026-06-23 07:48:21
mc:prod-usw2-eks:payments:payments-api-6c2b997-3e07d:http_request_duration_ms,"{""value"":17482.7,""ts"":""2026-06-23 08:27:25""}",2026-06-23 08:27:25,2026-06-23 08:32:25
mc:dr-use1-eks:search:indexer-6af7422-f66fc:container_network_receive_bytes_total,"{""value"":94837.77,""ts"":""2026-06-23 07:11:53""}",2026-06-23 07:11:53,2026-06-23 07:16:53
mc:staging-use2-eks:identity:auth-gateway-c975434-e6ef9:container_memory_rss,"{""value"":68025.62,""ts"":""2026-06-23 11:00:04""}",2026-06-23 11:00:04,2026-06-23 11:05:04
mc:prod-use2-eks:notifications:notifications-c882a21-88bb7:container_memory_rss,"{""value"":53471.29,""ts"":""2026-06-23 10:43:27""}",2026-06-23 10:43:27,2026-06-23 10:48:27
mc:staging-use2-eks:payments:payments-api-dde4d16-a3d09:tcp_established,"{""value"":34783.92,""ts"":""2026-06-23 08:35:40""}",2026-06-23 08:35:40,2026-06-23 08:40:40
mc:prod-use2-eks:checkout:checkout-web-c343d41-6a8d2:container_cpu_usage_seconds_total,"{""value"":3268.02,""ts"":""2026-06-23 11:43:08""}",2026-06-23 11:43:08,2026-06-23 11:48:08
mc:prod-usw2-eks:checkout:checkout-web-2e5d994-d724e:container_network_receive_bytes_total,"{""value"":99781.75,""ts"":""2026-06-23 07:54:53""}",2026-06-23 07:54:53,2026-06-23 07:59:53
mc:prod-use2-eks:payments:payments-worker-7a57672-86691:http_requests_total,"{""value"":6782.84,""ts"":""2026-06-23 11:56:10""}",2026-06-23 11:56:10,2026-06-23 12:01:10
mc:prod-use2-eks:orders:orders-worker-06e2683-7270e:container_network_receive_bytes_total,"{""value"":66405.13,""ts"":""2026-06-23 10:29:55""}",2026-06-23 10:29:55,2026-06-23 10:34:55
mc:prod-use2-eks:search:recommendation-e5d5555-c6e9b:kube_pod_container_status_restarts_total,"{""value"":403.1,""ts"":""2026-06-23 10:45:33""}",2026-06-23 10:45:33,2026-06-23 10:50:33
mc:prod-use2-eks:ledger:ledger-svc-1232e29-49ea1:http_request_duration_ms,"{""value"":38243.02,""ts"":""2026-06-23 09:28:22""}",2026-06-23 09:28:22,2026-06-23 09:33:22
mc:prod-use2-eks:search:recommendation-e5d5555-c6e9b:tcp_established,"{""value"":96129.93,""ts"":""2026-06-23 07:47:23""}",2026-06-23 07:47:23,2026-06-23 07:52:23
mc:prod-usw2-eks:identity:auth-gateway-d4d3364-aac01:kube_pod_container_status_restarts_total,"{""value"":67409.74,""ts"":""2026-06-23 07:45:32""}",2026-06-23 07:45:32,2026-06-23 07:50:32
mc:prod-usw2-eks:search:search-api-8352074-5b766:go_gc_duration_seconds,"{""value"":68731.77,""ts"":""2026-06-23 06:03:45""}",2026-06-23 06:03:45,2026-06-23 06:08:45
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:container_cpu_usage_seconds_total,"{""value"":47981.14,""ts"":""2026-06-23 07:51:47""}",2026-06-23 07:51:47,2026-06-23 07:56:47
mc:prod-usw2-eks:checkout:checkout-web-f628153-c1833:container_fs_usage_bytes,"{""value"":67305.62,""ts"":""2026-06-23 07:44:41""}",2026-06-23 07:44:41,2026-06-23 07:49:41
mc:prod-use2-eks:kube-system:coredns-47d4438-c55d7:go_gc_duration_seconds,"{""value"":61923.44,""ts"":""2026-06-23 06:31:34""}",2026-06-23 06:31:34,2026-06-23 06:36:34
mc:prod-use2-eks:checkout:cart-svc-26a7d77-aafdc:process_open_fds,"{""value"":53405.02,""ts"":""2026-06-23 06:03:24""}",2026-06-23 06:03:24,2026-06-23 06:08:24
mc:staging-use2-eks:search:search-api-1605640-8abaf:http_request_duration_ms,"{""value"":95424.38,""ts"":""2026-06-23 11:58:05""}",2026-06-23 11:58:05,2026-06-23 12:03:05
mc:prod-use2-eks:search:search-api-61d1d17-0014f:container_memory_rss,"{""value"":78835.53,""ts"":""2026-06-23 07:46:17""}",2026-06-23 07:46:17,2026-06-23 07:51:17
mc:prod-use2-eks:platform:image-resizer-7bb3c89-50e74:tcp_established,"{""value"":17461.28,""ts"":""2026-06-23 06:50:37""}",2026-06-23 06:50:37,2026-06-23 06:55:37
mc:staging-use2-eks:search:recommendation-2071c72-c0b22:container_fs_usage_bytes,"{""value"":39619.16,""ts"":""2026-06-23 11:55:23""}",2026-06-23 11:55:23,2026-06-23 12:00:23
mc:staging-use2-eks:checkout:checkout-web-2b77739-52fdd:container_memory_rss,"{""value"":50583.59,""ts"":""2026-06-23 09:59:43""}",2026-06-23 09:59:43,2026-06-23 10:04:43
mc:prod-usw2-eks:ledger:ledger-svc-2014124-29b88:go_gc_duration_seconds,"{""value"":77116.47,""ts"":""2026-06-23 10:53:56""}",2026-06-23 10:53:56,2026-06-23 10:58:56
mc:prod-use2-eks:identity:auth-gateway-9bddb17-f3d59:http_request_duration_ms,"{""value"":1071.56,""ts"":""2026-06-23 09:14:34""}",2026-06-23 09:14:34,2026-06-23 09:19:34
mc:prod-use2-eks:identity:auth-gateway-9bddb17-f3d59:container_fs_usage_bytes,"{""value"":35614.92,""ts"":""2026-06-23 07:42:42""}",2026-06-23 07:42:42,2026-06-23 07:47:42
mc:prod-use2-eks:payments:payments-api-58c5e74-26d34:go_gc_duration_seconds,"{""value"":2923.45,""ts"":""2026-06-23 07:56:06""}",2026-06-23 07:56:06,2026-06-23 08:01:06
mc:prod-usw2-eks:orders:orders-api-cbca488-26609:process_open_fds,"{""value"":59242.48,""ts"":""2026-06-23 08:46:24""}",2026-06-23 08:46:24,2026-06-23 08:51:24
mc:prod-use2-eks:search:search-api-eff0684-a368a:container_network_receive_bytes_total,"{""value"":97889.32,""ts"":""2026-06-23 07:37:40""}",2026-06-23 07:37:40,2026-06-23 07:42:40
mc:prod-usw2-eks:platform:image-resizer-6542c92-1100b:process_open_fds,"{""value"":22997.6,""ts"":""2026-06-23 09:57:37""}",2026-06-23 09:57:37,2026-06-23 10:02:37
mc:prod-use2-eks:ledger:ledger-svc-204e643-7d23b:tcp_established,"{""value"":89568.24,""ts"":""2026-06-23 10:55:35""}",2026-06-23 10:55:35,2026-06-23 11:00:35
mc:prod-use2-eks:payments:payments-worker-bff7264-02c23:http_requests_total,"{""value"":17405.12,""ts"":""2026-06-23 06:05:06""}",2026-06-23 06:05:06,2026-06-23 06:10:06
mc:prod-use2-eks:payments:payments-api-7fa4649-debd8:container_cpu_usage_seconds_total,"{""value"":44196.13,""ts"":""2026-06-23 11:32:15""}",2026-06-23 11:32:15,2026-06-23 11:37:15
mc:prod-usw2-eks:search:indexer-6c1eb29-ca471:container_cpu_usage_seconds_total,"{""value"":37427.04,""ts"":""2026-06-23 09:17:02""}",2026-06-23 09:17:02,2026-06-23 09:22:02
mc:prod-usw2-eks:search:indexer-6c1eb29-ca471:container_fs_usage_bytes,"{""value"":30404.94,""ts"":""2026-06-23 11:01:55""}",2026-06-23 11:01:55,2026-06-23 11:06:55
mc:prod-use2-eks:search:search-api-eff0684-a368a:container_memory_working_set_bytes,"{""value"":3686.48,""ts"":""2026-06-23 07:22:24""}",2026-06-23 07:22:24,2026-06-23 07:27:24
mc:prod-usw2-eks:orders:orders-worker-0696c96-a62c8:container_memory_working_set_bytes,"{""value"":49041.27,""ts"":""2026-06-23 09:14:23""}",2026-06-23 09:14:23,2026-06-23 09:19:23
mc:staging-use2-eks:identity:auth-gateway-41b4f33-14ef9:kube_pod_container_status_restarts_total,"{""value"":2974.17,""ts"":""2026-06-23 10:06:36""}",2026-06-23 10:06:36,2026-06-23 10:11:36
mc:prod-usw2-eks:checkout:cart-svc-0a94879-c1bba:tcp_established,"{""value"":68610.93,""ts"":""2026-06-23 06:13:11""}",2026-06-23 06:13:11,2026-06-23 06:18:11
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:container_cpu_usage_seconds_total,"{""value"":24547.94,""ts"":""2026-06-23 11:03:38""}",2026-06-23 11:03:38,2026-06-23 11:08:38
mc:prod-usw2-eks:notifications:notifications-b2aff41-e1772:container_network_receive_bytes_total,"{""value"":6713.83,""ts"":""2026-06-23 06:01:12""}",2026-06-23 06:01:12,2026-06-23 06:06:12
mc:prod-use2-eks:payments:payments-api-58c5e74-26d34:http_requests_total,"{""value"":61865.57,""ts"":""2026-06-23 10:05:22""}",2026-06-23 10:05:22,2026-06-23 10:10:22
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:http_requests_total,"{""value"":33979.72,""ts"":""2026-06-23 09:36:22""}",2026-06-23 09:36:22,2026-06-23 09:41:22
mc:prod-use2-eks:payments:payments-api-7fa4649-debd8:container_fs_usage_bytes,"{""value"":73747.56,""ts"":""2026-06-23 06:58:14""}",2026-06-23 06:58:14,2026-06-23 07:03:14
mc:prod-use2-eks:checkout:cart-svc-527eb80-045c0:container_memory_working_set_bytes,"{""value"":71444.25,""ts"":""2026-06-23 06:46:24""}",2026-06-23 06:46:24,2026-06-23 06:51:24
mc:prod-usw2-eks:payments:payments-api-423b015-b80bd:container_memory_working_set_bytes,"{""value"":24607.29,""ts"":""2026-06-23 06:51:08""}",2026-06-23 06:51:08,2026-06-23 06:56:08
mc:prod-usw2-eks:inventory:inventory-svc-4453f63-e15f3:go_gc_duration_seconds,"{""value"":85944.37,""ts"":""2026-06-23 07:14:38""}",2026-06-23 07:14:38,2026-06-23 07:19:38
