id,cluster_name,node_name,ready_status,cpu_capacity,memory_capacity,pod_capacity,cpu_allocatable,memory_allocatable,pod_allocatable,collected_at
1246,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-19 09:00:28
1247,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,55,2026-06-19 09:00:28
1248,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,105,2026-06-19 09:00:28
1249,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-19 09:00:28
1250,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,50,2026-06-19 09:00:28
1251,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-19 09:00:28
1252,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-19 09:00:28
1253,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-19 09:00:28
1254,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-19 09:00:28
1255,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-19 09:00:28
1256,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,105,2026-06-19 09:00:28
1257,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,55,2026-06-19 09:00:28
1258,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-19 09:00:28
1259,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-19 09:00:28
1260,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,107,2026-06-19 09:00:28
1261,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-19 17:59:34
1262,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,53,2026-06-19 17:59:34
1263,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-19 17:59:34
1264,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,107,2026-06-19 17:59:34
1265,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-19 17:59:34
1266,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,102,2026-06-19 17:59:34
1267,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,107,2026-06-19 17:59:34
1268,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,54,2026-06-19 17:59:34
1269,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-19 17:59:34
1270,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-19 17:59:34
1271,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-19 17:59:34
1272,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-19 17:59:34
1273,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,105,2026-06-19 17:59:34
1274,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-19 17:59:34
1275,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,53,2026-06-19 17:59:34
1276,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-19 17:59:34
1277,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-19 17:59:34
1278,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,104,2026-06-19 17:59:34
1279,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-20 02:59:55
1280,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,53,2026-06-20 02:59:55
1281,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,105,2026-06-20 02:59:55
1282,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-20 02:59:55
1283,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-20 02:59:55
1284,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,102,2026-06-20 02:59:55
1285,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,104,2026-06-20 02:59:55
1286,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,54,2026-06-20 02:59:55
1287,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,106,2026-06-20 02:59:55
1288,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-20 02:59:55
1289,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,55,2026-06-20 02:59:55
1290,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-20 02:59:55
1291,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,102,2026-06-20 02:59:55
1292,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,103,2026-06-20 02:59:55
1293,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,52,2026-06-20 02:59:55
1294,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-20 02:59:55
1295,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-20 02:59:55
1296,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,108,2026-06-20 02:59:55
1297,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,53,2026-06-20 11:59:33
1298,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,55,2026-06-20 11:59:33
1299,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-20 11:59:33
1300,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,104,2026-06-20 11:59:33
1301,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-20 11:59:33
1302,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,102,2026-06-20 11:59:33
1303,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,107,2026-06-20 11:59:33
1304,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,56,2026-06-20 11:59:33
1305,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-20 11:59:33
1306,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-20 11:59:33
1307,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-20 11:59:33
1308,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-20 11:59:33
1309,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,102,2026-06-20 11:59:33
1310,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-20 11:59:33
1311,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,51,2026-06-20 11:59:33
1312,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,103,2026-06-20 11:59:33
1313,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-20 11:59:33
1314,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,102,2026-06-20 11:59:33
1315,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-20 20:59:38
1316,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,54,2026-06-20 20:59:38
1317,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-20 20:59:38
1318,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,104,2026-06-20 20:59:38
1319,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-20 20:59:38
1320,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,false,16,32Gi,110,15200m,29Gi,108,2026-06-20 20:59:38
1321,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-20 20:59:38
1322,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,54,2026-06-20 20:59:38
1323,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,107,2026-06-20 20:59:38
1324,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-20 20:59:38
1325,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-20 20:59:38
1326,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-20 20:59:38
1327,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-20 20:59:38
1328,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-20 20:59:38
1329,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,53,2026-06-20 20:59:38
1330,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-20 20:59:38
1331,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-20 20:59:38
1332,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,103,2026-06-20 20:59:38
1333,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,53,2026-06-21 05:59:45
1334,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,52,2026-06-21 05:59:45
1335,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-21 05:59:45
1336,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-21 05:59:45
1337,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,54,2026-06-21 05:59:45
1338,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,104,2026-06-21 05:59:45
1339,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,106,2026-06-21 05:59:45
1340,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,54,2026-06-21 05:59:45
1341,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-21 05:59:45
1342,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-21 05:59:45
1343,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-21 05:59:45
1344,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-21 05:59:45
1345,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-21 05:59:45
1346,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-21 05:59:45
1347,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,56,2026-06-21 05:59:45
1348,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-21 05:59:45
1349,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-21 05:59:45
1350,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,107,2026-06-21 05:59:45
1351,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-21 15:00:22
1352,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,55,2026-06-21 15:00:22
1353,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-21 15:00:22
1354,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,103,2026-06-21 15:00:22
1355,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-21 15:00:22
1356,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,104,2026-06-21 15:00:22
1357,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-21 15:00:22
1358,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,51,2026-06-21 15:00:22
1359,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-21 15:00:22
1360,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-21 15:00:22
1361,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-21 15:00:22
1362,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-21 15:00:22
1363,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-21 15:00:22
1364,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-21 15:00:22
1365,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,55,2026-06-21 15:00:22
1366,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-21 15:00:22
1367,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-21 15:00:22
1368,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,102,2026-06-21 15:00:22
1369,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-21 23:59:38
1370,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,56,2026-06-21 23:59:38
1371,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,102,2026-06-21 23:59:38
1372,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,106,2026-06-21 23:59:38
1373,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,56,2026-06-21 23:59:38
1374,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,103,2026-06-21 23:59:38
1375,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-21 23:59:38
1376,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,51,2026-06-21 23:59:38
1377,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-21 23:59:38
1378,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-21 23:59:38
1379,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-21 23:59:38
1380,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-21 23:59:38
1381,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,107,2026-06-21 23:59:38
1382,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,false,32,128Gi,110,30400m,117Gi,105,2026-06-21 23:59:38
1383,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,51,2026-06-21 23:59:38
1384,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-21 23:59:38
1385,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-21 23:59:38
1386,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,102,2026-06-21 23:59:38
1387,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-22 08:59:50
1388,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,56,2026-06-22 08:59:50
1389,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,102,2026-06-22 08:59:50
1390,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,106,2026-06-22 08:59:50
1391,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,53,2026-06-22 08:59:50
1392,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,104,2026-06-22 08:59:50
1393,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-22 08:59:50
1394,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,50,2026-06-22 08:59:50
1395,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,106,2026-06-22 08:59:50
1396,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-22 08:59:50
1397,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,55,2026-06-22 08:59:50
1398,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-22 08:59:50
1399,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-22 08:59:50
1400,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-22 08:59:50
1401,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,50,2026-06-22 08:59:50
1402,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-22 08:59:50
1403,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-22 08:59:50
1404,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,false,32,32Gi,110,30400m,29Gi,106,2026-06-22 08:59:50
1405,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-22 17:59:36
1406,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,56,2026-06-22 17:59:36
1407,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-22 17:59:36
1408,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,104,2026-06-22 17:59:36
1409,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,53,2026-06-22 17:59:36
1410,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,105,2026-06-22 17:59:36
1411,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-22 17:59:36
1412,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,53,2026-06-22 17:59:36
1413,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-22 17:59:36
1414,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-22 17:59:36
1415,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-22 17:59:36
1416,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-22 17:59:36
1417,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-22 17:59:36
1418,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-22 17:59:36
1419,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,55,2026-06-22 17:59:36
1420,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-22 17:59:36
1421,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-22 17:59:36
1422,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,107,2026-06-22 17:59:36
1423,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-23 03:00:22
1424,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,52,2026-06-23 03:00:22
1425,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-23 03:00:22
1426,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-23 03:00:22
1427,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,51,2026-06-23 03:00:22
1428,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,102,2026-06-23 03:00:22
1429,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,107,2026-06-23 03:00:22
1430,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,52,2026-06-23 03:00:22
1431,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,104,2026-06-23 03:00:22
1432,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-23 03:00:22
1433,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-23 03:00:22
1434,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-23 03:00:22
1435,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-23 03:00:22
1436,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,103,2026-06-23 03:00:22
1437,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,53,2026-06-23 03:00:22
1438,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-23 03:00:22
1439,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-23 03:00:22
1440,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,105,2026-06-23 03:00:22
