id,agent_id,agent_type,agent_layer,cluster_group,environment,status,last_heartbeat,uptime_seconds,messages_processed,predictions_made,escalations_sent,actions_executed,created_at,updated_at
757,worker-staging-use2-eks-h006,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:30,1340611,71340,16588,3718,4218,2026-06-07 23:36:29,2026-06-23 12:00:00
758,worker-staging-use2-eks-h007,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:58:17,903122,127839,12440,3654,5779,2026-06-13 01:07:58,2026-06-23 12:00:00
759,worker-staging-use2-eks-h008,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:56:11,530971,184042,27139,877,7993,2026-06-17 08:30:29,2026-06-23 12:00:00
760,worker-staging-use2-eks-h009,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:49,1261549,484358,39729,3537,5466,2026-06-08 21:34:11,2026-06-23 12:00:00
761,worker-staging-use2-eks-h010,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:09,2397677,416671,11811,3616,5868,2026-05-26 17:58:43,2026-06-23 12:00:00
762,worker-staging-use2-eks-h011,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:56:35,1594071,138131,29771,3191,4967,2026-06-05 01:12:09,2026-06-23 12:00:00
763,worker-staging-use2-eks-h012,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:55:04,1913246,485465,38209,2942,5434,2026-06-01 08:32:34,2026-06-23 12:00:00
764,worker-staging-use2-eks-h013,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:49,1498198,450389,33240,2440,5503,2026-06-06 03:50:02,2026-06-23 12:00:00
765,worker-staging-use2-eks-h014,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:02,2253997,48006,22334,1443,2317,2026-05-28 09:53:23,2026-06-23 12:00:00
766,worker-staging-use2-eks-h015,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:12,1921359,177171,26555,2488,7547,2026-06-01 06:17:21,2026-06-23 12:00:00
767,worker-staging-use2-eks-h016,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:10,2043598,315852,14466,92,3434,2026-05-30 20:20:02,2026-06-23 12:00:00
768,worker-staging-use2-eks-h017,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:20,706625,247090,23439,3012,2701,2026-06-15 07:42:55,2026-06-23 12:00:00
769,worker-staging-use2-eks-h018,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:58:11,166930,260197,5960,857,4390,2026-06-21 13:37:50,2026-06-23 12:00:00
770,worker-staging-use2-eks-h019,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:14,2107843,33580,23197,1829,7190,2026-05-30 02:29:17,2026-06-23 12:00:00
771,worker-staging-use2-eks-h020,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:55:51,1085789,489870,10488,734,4489,2026-06-10 22:23:31,2026-06-23 12:00:00
772,worker-staging-use2-eks-h021,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:17,451859,172106,11418,3386,3053,2026-06-18 06:29:01,2026-06-23 12:00:00
773,worker-staging-use2-eks-h022,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:14,55576,245158,4398,1864,7910,2026-06-22 20:33:44,2026-06-23 12:00:00
774,worker-staging-use2-eks-h023,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:43,1698952,393316,9364,368,716,2026-06-03 20:04:08,2026-06-23 12:00:00
775,worker-staging-use2-eks-h024,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:19,1130852,253741,4228,2806,5517,2026-06-10 09:52:28,2026-06-23 12:00:00
776,worker-staging-use2-eks-h025,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:31,401230,299222,13529,1656,4578,2026-06-18 20:32:50,2026-06-23 12:00:00
777,worker-staging-use2-eks-h026,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:00,674316,87486,38054,560,4147,2026-06-15 16:41:24,2026-06-23 12:00:00
778,worker-staging-use2-eks-h027,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:21,226011,259333,39808,2060,7336,2026-06-20 21:13:09,2026-06-23 12:00:00
779,worker-staging-use2-eks-h028,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:52,1791741,178646,21303,2610,5438,2026-06-02 18:17:39,2026-06-23 12:00:00
780,worker-staging-use2-eks-h029,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:19,550214,111285,13429,1709,6136,2026-06-17 03:09:46,2026-06-23 12:00:00
781,worker-staging-use2-eks-h030,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:58:32,991728,88748,26672,1763,1274,2026-06-12 00:31:12,2026-06-23 12:00:00
782,worker-staging-use2-eks-h031,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:53,199111,312765,39092,1239,826,2026-06-21 04:41:29,2026-06-23 12:00:00
783,worker-staging-use2-eks-h032,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:28,2063189,266109,38643,3945,1546,2026-05-30 14:53:31,2026-06-23 12:00:00
784,worker-staging-use2-eks-h033,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:35,429194,190506,3589,933,1958,2026-06-18 12:46:46,2026-06-23 12:00:00
785,worker-staging-use2-eks-h000,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:46,124149,60787,33968,1892,1021,2026-06-22 01:30:51,2026-06-23 12:00:00
786,worker-staging-use2-eks-h001,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:02,2541407,221128,19600,3634,6823,2026-05-25 02:03:13,2026-06-23 12:00:00
787,worker-staging-use2-eks-h002,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:55:09,1586145,93328,12576,1614,3299,2026-06-05 03:24:15,2026-06-23 12:00:00
788,worker-staging-use2-eks-h003,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:56:06,714963,414302,25292,1368,5245,2026-06-15 05:23:57,2026-06-23 12:00:00
789,worker-staging-use2-eks-h004,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:22,2031210,168143,7334,1525,7986,2026-05-30 23:46:30,2026-06-23 12:00:00
790,worker-staging-use2-eks-h005,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:55:51,87583,29646,4023,137,745,2026-06-22 11:40:17,2026-06-23 12:00:00
791,worker-staging-use2-eks-h006,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:52,1154840,253096,35401,2130,2280,2026-06-10 03:12:40,2026-06-23 12:00:00
792,worker-staging-use2-eks-h007,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:57,1079213,246782,5540,2053,2690,2026-06-11 00:13:07,2026-06-23 12:00:00
793,worker-staging-use2-eks-h008,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:59:17,1867838,485269,16082,3249,5815,2026-06-01 21:09:22,2026-06-23 12:00:00
794,worker-staging-use2-eks-h009,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:05,1209343,305157,15599,2846,626,2026-06-09 12:04:17,2026-06-23 12:00:00
795,worker-staging-use2-eks-h010,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:35,154325,493074,6946,1226,7688,2026-06-21 17:07:55,2026-06-23 12:00:00
796,worker-staging-use2-eks-h011,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:58,2429519,317638,38772,1519,4057,2026-05-26 09:08:01,2026-06-23 12:00:00
797,worker-staging-use2-eks-h012,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:12,1448149,242453,15417,1992,7921,2026-06-06 17:44:11,2026-06-23 12:00:00
798,worker-staging-use2-eks-h013,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:21,35559,8224,6566,2244,2328,2026-06-23 02:07:21,2026-06-23 12:00:00
799,worker-staging-use2-eks-h014,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:41,219289,102494,39079,3021,3836,2026-06-20 23:05:11,2026-06-23 12:00:00
800,worker-staging-use2-eks-h015,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:39,1988899,273642,24405,3675,2754,2026-05-31 11:31:41,2026-06-23 12:00:00
801,worker-staging-use2-eks-h016,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:59,1826306,402085,18329,1389,1798,2026-06-02 08:41:34,2026-06-23 12:00:00
802,worker-staging-use2-eks-h017,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:06,8425,291626,7993,1217,5015,2026-06-23 09:39:35,2026-06-23 12:00:00
803,worker-staging-use2-eks-h018,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:18,553900,114841,31491,3726,2389,2026-06-17 02:08:20,2026-06-23 12:00:00
804,worker-staging-use2-eks-h019,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:18,1054003,187277,714,1941,3080,2026-06-11 07:13:17,2026-06-23 12:00:00
805,worker-staging-use2-eks-h020,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:29,1833578,116273,6689,3480,3480,2026-06-02 06:40:22,2026-06-23 12:00:00
806,worker-staging-use2-eks-h021,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:55:06,1346355,497404,10734,464,7294,2026-06-07 22:00:45,2026-06-23 12:00:00
807,worker-staging-use2-eks-h022,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:37,2507784,293340,15700,2528,7081,2026-05-25 11:23:36,2026-06-23 12:00:00
808,worker-staging-use2-eks-h023,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:56:27,1037289,84024,30976,236,4555,2026-06-11 11:51:51,2026-06-23 12:00:00
809,worker-staging-use2-eks-h024,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:50,1602222,423892,39013,1016,2148,2026-06-04 22:56:18,2026-06-23 12:00:00
810,worker-staging-use2-eks-h025,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:01,695488,290878,249,3376,5704,2026-06-15 10:48:32,2026-06-23 12:00:00
811,worker-staging-use2-eks-h026,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:01,67362,303718,10553,2208,3895,2026-06-22 17:17:18,2026-06-23 12:00:00
812,worker-staging-use2-eks-h027,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:32,1209919,473067,20166,3297,6932,2026-06-09 11:54:41,2026-06-23 12:00:00
813,worker-staging-use2-eks-h028,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:12,1562336,334618,24117,902,2360,2026-06-05 10:01:04,2026-06-23 12:00:00
814,worker-staging-use2-eks-h029,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:58:01,635230,287373,3368,869,6077,2026-06-16 03:32:50,2026-06-23 12:00:00
815,worker-staging-use2-eks-h030,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:42,1846932,257244,39694,3173,23,2026-06-02 02:57:48,2026-06-23 12:00:00
816,worker-staging-use2-eks-h031,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:43,1102103,255664,27191,628,5147,2026-06-10 17:51:37,2026-06-23 12:00:00
817,worker-staging-use2-eks-h032,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:56:08,2467314,209829,20621,2838,6443,2026-05-25 22:38:06,2026-06-23 12:00:00
818,worker-staging-use2-eks-h033,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:24,1970750,253292,752,3801,1723,2026-05-31 16:34:10,2026-06-23 12:00:00
819,worker-staging-use2-eks-h000,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:55:55,204199,321445,27071,1,5163,2026-06-21 03:16:41,2026-06-23 12:00:00
820,worker-staging-use2-eks-h001,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:58:40,717019,419503,16035,3384,2750,2026-06-15 04:49:41,2026-06-23 12:00:00
821,worker-staging-use2-eks-h002,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:09,487847,280526,22139,263,4868,2026-06-17 20:29:13,2026-06-23 12:00:00
822,worker-staging-use2-eks-h003,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:11,1524387,64182,22372,2504,6066,2026-06-05 20:33:33,2026-06-23 12:00:00
823,worker-staging-use2-eks-h004,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:56:56,1321830,432889,27581,2609,3987,2026-06-08 04:49:30,2026-06-23 12:00:00
824,worker-staging-use2-eks-h005,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:58:30,2598791,19523,24964,3452,1967,2026-05-24 10:06:49,2026-06-23 12:00:00
825,worker-staging-use2-eks-h006,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:55:24,1980893,231637,27611,3093,6686,2026-05-31 13:45:07,2026-06-23 12:00:00
826,worker-staging-use2-eks-h007,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:59:34,2514771,8191,33521,2839,4984,2026-05-25 09:27:09,2026-06-23 12:00:00
827,worker-staging-use2-eks-h008,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:59:59,2593856,247219,21868,2879,2725,2026-05-24 11:29:04,2026-06-23 12:00:00
828,worker-staging-use2-eks-h009,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:36,1353188,395419,27220,3369,1097,2026-06-07 20:06:52,2026-06-23 12:00:00
829,worker-staging-use2-eks-h010,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:07,2403423,314642,33995,2107,7381,2026-05-26 16:22:57,2026-06-23 12:00:00
830,worker-staging-use2-eks-h011,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:14,1674648,314774,7056,1855,7214,2026-06-04 02:49:12,2026-06-23 12:00:00
831,worker-staging-use2-eks-h012,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:14,1200424,65329,17901,1177,6604,2026-06-09 14:32:56,2026-06-23 12:00:00
832,worker-staging-use2-eks-h013,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:39,1748652,305841,32499,2804,2765,2026-06-03 06:15:48,2026-06-23 12:00:00
833,worker-staging-use2-eks-h014,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:12,1717260,454469,24838,726,7359,2026-06-03 14:59:00,2026-06-23 12:00:00
834,worker-staging-use2-eks-h015,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:04,1297678,193791,23872,3231,5057,2026-06-08 11:32:02,2026-06-23 12:00:00
835,worker-staging-use2-eks-h016,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:57:02,1970731,329356,31623,3144,6040,2026-05-31 16:34:29,2026-06-23 12:00:00
836,worker-staging-use2-eks-h017,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:59:08,140375,464344,24311,712,968,2026-06-21 21:00:25,2026-06-23 12:00:00
837,worker-staging-use2-eks-h018,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:35,183255,195877,14779,3565,5322,2026-06-21 09:05:45,2026-06-23 12:00:00
838,worker-staging-use2-eks-h019,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:07,354360,494730,1614,3586,6537,2026-06-19 09:34:00,2026-06-23 12:00:00
839,worker-staging-use2-eks-h020,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:59:38,1805822,192461,4583,538,2532,2026-06-02 14:22:58,2026-06-23 12:00:00
840,worker-staging-use2-eks-h021,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:58:56,2386769,441792,12939,1164,6498,2026-05-26 21:00:31,2026-06-23 12:00:00
841,worker-staging-use2-eks-h022,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:55:01,2033280,332857,37703,2175,1033,2026-05-30 23:12:00,2026-06-23 12:00:00
842,worker-staging-use2-eks-h023,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:57:47,87615,194115,34921,2971,1953,2026-06-22 11:39:45,2026-06-23 12:00:00
843,worker-staging-use2-eks-h024,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:59:24,2440430,403727,32659,2858,5143,2026-05-26 06:06:10,2026-06-23 12:00:00
844,worker-staging-use2-eks-h025,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:58:48,1402643,316628,33870,3997,3050,2026-06-07 06:22:37,2026-06-23 12:00:00
845,worker-staging-use2-eks-h026,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:19,1055601,471961,35300,3543,2821,2026-06-11 06:46:39,2026-06-23 12:00:00
846,worker-staging-use2-eks-h027,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:58:28,183944,7691,5587,1027,3684,2026-06-21 08:54:16,2026-06-23 12:00:00
847,worker-staging-use2-eks-h028,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:59:00,1057892,39535,25913,3551,1540,2026-06-11 06:08:28,2026-06-23 12:00:00
848,worker-staging-use2-eks-h029,worker,worker,staging-use2-eks,staging,stopped,2026-06-23 11:57:33,2178732,106028,31738,1999,2894,2026-05-29 06:47:48,2026-06-23 12:00:00
849,worker-staging-use2-eks-h030,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:24,646480,404277,8554,810,3240,2026-06-16 00:25:20,2026-06-23 12:00:00
850,worker-staging-use2-eks-h031,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:55:42,2537059,40670,30125,1504,4860,2026-05-25 03:15:41,2026-06-23 12:00:00
851,worker-staging-use2-eks-h032,worker,worker,staging-use2-eks,staging,active,2026-06-23 11:56:30,690149,9321,37835,1871,6615,2026-06-15 12:17:31,2026-06-23 12:00:00
852,worker-staging-use2-eks-h033,worker,worker,staging-use2-eks,staging,degraded,2026-06-23 11:57:56,945136,221522,30989,468,6465,2026-06-12 13:27:44,2026-06-23 12:00:00
853,cluster_manager-staging-use2-eks-h000,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:56:20,251093,93268,6143,118,7458,2026-06-20 14:15:07,2026-06-23 12:00:00
854,cluster_manager-staging-use2-eks-h001,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:55:38,424891,457360,26316,2661,5955,2026-06-18 13:58:29,2026-06-23 12:00:00
855,cluster_manager-staging-use2-eks-h002,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:57:56,1392302,369308,30960,2624,3448,2026-06-07 09:14:58,2026-06-23 12:00:00
856,cluster_manager-staging-use2-eks-h003,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:56:35,1247594,211308,34247,783,6854,2026-06-09 01:26:46,2026-06-23 12:00:00
857,cluster_manager-staging-use2-eks-h004,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:55:41,2549275,29923,27878,2446,6430,2026-05-24 23:52:05,2026-06-23 12:00:00
858,cluster_manager-staging-use2-eks-h005,cluster_manager,manager,staging-use2-eks,staging,degraded,2026-06-23 11:58:34,93847,190449,21960,2804,1037,2026-06-22 09:55:53,2026-06-23 12:00:00
859,cluster_manager-staging-use2-eks-h006,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:58:44,1527944,338953,37717,3931,7782,2026-06-05 19:34:16,2026-06-23 12:00:00
860,cluster_manager-staging-use2-eks-h007,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:58:47,1249684,351116,5612,15,4762,2026-06-09 00:51:56,2026-06-23 12:00:00
861,cluster_manager-staging-use2-eks-h008,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:59:07,2488618,333545,243,3281,6706,2026-05-25 16:43:02,2026-06-23 12:00:00
862,cluster_manager-staging-use2-eks-h009,cluster_manager,manager,staging-use2-eks,staging,degraded,2026-06-23 11:56:03,966172,16124,18917,489,2038,2026-06-12 07:37:08,2026-06-23 12:00:00
863,cluster_manager-staging-use2-eks-h010,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:57:40,774889,25563,7564,2323,1320,2026-06-14 12:45:11,2026-06-23 12:00:00
864,cluster_manager-staging-use2-eks-h011,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:59:22,2542706,163948,28906,234,4242,2026-05-25 01:41:34,2026-06-23 12:00:00
865,cluster_manager-staging-use2-eks-h012,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:57:59,460391,19191,8985,3296,6201,2026-06-18 04:06:49,2026-06-23 12:00:00
866,cluster_manager-staging-use2-eks-h013,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:58:52,1031442,220326,35246,2165,1395,2026-06-11 13:29:18,2026-06-23 12:00:00
867,cluster_manager-staging-use2-eks-h014,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:58:56,1440455,306719,23106,2020,1052,2026-06-06 19:52:25,2026-06-23 12:00:00
868,cluster_manager-staging-use2-eks-h015,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:56:45,277865,94193,34633,3516,2410,2026-06-20 06:48:55,2026-06-23 12:00:00
869,cluster_manager-staging-use2-eks-h016,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:58:19,1192811,240419,3763,3956,7257,2026-06-09 16:39:49,2026-06-23 12:00:00
870,cluster_manager-staging-use2-eks-h017,cluster_manager,manager,staging-use2-eks,staging,active,2026-06-23 11:59:13,2143248,289952,26075,1105,553,2026-05-29 16:39:12,2026-06-23 12:00:00
