id,pod_name,namespace,cluster_name,metric_name,mean_value,stddev_value,p95_value,min_value,max_value,sample_count,window_days,computed_at
840,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,kube_pod_container_status_restarts_total,4041.034,484.924,5657.448,2020.517,7677.965,4754,7,2026-06-21 12:06:32
841,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,http_request_duration_ms,838.986,100.678,1174.58,419.493,1594.073,1140,7,2026-06-23 10:21:24
842,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,http_requests_total,3795.636,455.476,5313.89,1897.818,7211.708,1379,7,2026-06-22 07:35:47
843,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,container_fs_usage_bytes,2962.115,355.454,4146.961,1481.058,5628.019,4896,7,2026-06-22 14:27:51
844,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,container_network_receive_bytes_total,2339.236,280.708,3274.931,1169.618,4444.549,1946,7,2026-06-21 17:17:49
845,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,go_gc_duration_seconds,1395.354,167.443,1953.496,697.677,2651.173,4205,7,2026-06-21 15:02:59
846,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,process_open_fds,4566.747,548.01,6393.446,2283.374,8676.819,1413,7,2026-06-22 05:57:27
847,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,tcp_established,598.488,71.819,837.884,299.244,1137.128,1084,7,2026-06-22 02:07:49
848,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,container_memory_working_set_bytes,150.577,18.069,210.808,75.289,286.097,836,7,2026-06-22 03:22:28
849,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,107.322,12.879,150.251,53.661,203.912,1217,7,2026-06-22 16:20:50
850,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,container_memory_rss,512.228,61.467,717.119,256.114,973.233,1008,7,2026-06-22 11:59:40
851,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,1646.69,197.603,2305.366,823.345,3128.711,4787,7,2026-06-22 16:34:30
852,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,http_request_duration_ms,3808.034,456.964,5331.247,1904.017,7235.264,503,7,2026-06-22 19:57:50
853,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,http_requests_total,2483.739,298.049,3477.234,1241.869,4719.103,4398,7,2026-06-23 07:03:48
854,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,container_fs_usage_bytes,1588.996,190.68,2224.595,794.498,3019.093,3922,7,2026-06-21 12:10:32
855,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,container_network_receive_bytes_total,1424.867,170.984,1994.814,712.433,2707.247,2037,7,2026-06-21 13:18:38
856,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,go_gc_duration_seconds,2228.042,267.365,3119.258,1114.021,4233.279,3703,7,2026-06-21 16:49:01
857,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,process_open_fds,195.203,23.424,273.285,97.602,370.886,860,7,2026-06-22 19:18:14
858,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,tcp_established,2013.496,241.62,2818.895,1006.748,3825.643,3532,7,2026-06-22 03:01:46
859,checkout-web-f628153-c1833,checkout,prod-usw2-eks,container_memory_working_set_bytes,3728.419,447.41,5219.787,1864.21,7083.997,4154,7,2026-06-23 00:54:30
860,checkout-web-f628153-c1833,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,2958.176,354.981,4141.446,1479.088,5620.534,1335,7,2026-06-22 12:20:45
861,checkout-web-f628153-c1833,checkout,prod-usw2-eks,container_memory_rss,2927.25,351.27,4098.15,1463.625,5561.774,1004,7,2026-06-23 11:54:15
862,checkout-web-f628153-c1833,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,4334.95,520.194,6068.93,2167.475,8236.405,2643,7,2026-06-23 00:50:35
863,checkout-web-f628153-c1833,checkout,prod-usw2-eks,http_request_duration_ms,333.613,40.034,467.059,166.807,633.866,3347,7,2026-06-21 19:35:54
864,checkout-web-f628153-c1833,checkout,prod-usw2-eks,http_requests_total,3902.065,468.248,5462.891,1951.032,7413.923,2667,7,2026-06-23 04:54:11
865,checkout-web-f628153-c1833,checkout,prod-usw2-eks,container_fs_usage_bytes,1795.726,215.487,2514.017,897.863,3411.88,4502,7,2026-06-21 12:13:52
866,checkout-web-f628153-c1833,checkout,prod-usw2-eks,container_network_receive_bytes_total,4273.776,512.853,5983.287,2136.888,8120.175,4418,7,2026-06-23 07:35:24
867,checkout-web-f628153-c1833,checkout,prod-usw2-eks,go_gc_duration_seconds,694.327,83.319,972.058,347.164,1319.222,3656,7,2026-06-22 23:42:37
868,checkout-web-f628153-c1833,checkout,prod-usw2-eks,process_open_fds,3361.361,403.363,4705.905,1680.681,6386.586,783,7,2026-06-22 19:00:30
869,checkout-web-f628153-c1833,checkout,prod-usw2-eks,tcp_established,4026.4,483.168,5636.96,2013.2,7650.16,1553,7,2026-06-22 22:49:55
870,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,container_memory_working_set_bytes,17.553,2.106,24.575,8.777,33.351,1163,7,2026-06-22 17:40:51
871,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,1119.058,134.287,1566.681,559.529,2126.21,2265,7,2026-06-22 10:37:18
872,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,container_memory_rss,3492.505,419.101,4889.508,1746.253,6635.76,1708,7,2026-06-22 00:15:39
873,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,183.612,22.033,257.057,91.806,348.863,1718,7,2026-06-22 11:45:53
874,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,http_request_duration_ms,2396.467,287.576,3355.054,1198.233,4553.287,1152,7,2026-06-21 20:34:22
875,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,http_requests_total,935.567,112.268,1309.793,467.783,1777.576,2016,7,2026-06-22 18:49:44
876,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,container_fs_usage_bytes,2576.858,309.223,3607.601,1288.429,4896.03,4839,7,2026-06-22 17:37:33
877,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,container_network_receive_bytes_total,2056.435,246.772,2879.009,1028.218,3907.227,1035,7,2026-06-22 13:05:54
878,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,go_gc_duration_seconds,4237.474,508.497,5932.464,2118.737,8051.201,4702,7,2026-06-21 14:19:34
879,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,process_open_fds,2131.395,255.767,2983.954,1065.698,4049.651,1653,7,2026-06-21 16:10:27
880,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,tcp_established,4897.216,587.666,6856.103,2448.608,9304.711,4527,7,2026-06-23 02:26:05
881,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,container_memory_working_set_bytes,741.699,89.004,1038.378,370.849,1409.227,4807,7,2026-06-21 17:00:28
882,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,3859.661,463.159,5403.526,1929.831,7333.356,584,7,2026-06-21 21:29:12
883,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,container_memory_rss,4355.688,522.683,6097.963,2177.844,8275.807,3878,7,2026-06-22 23:54:56
884,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,3297.99,395.759,4617.186,1648.995,6266.181,1620,7,2026-06-22 00:05:45
885,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,http_request_duration_ms,1547.754,185.73,2166.855,773.877,2940.732,3933,7,2026-06-22 21:02:11
886,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,http_requests_total,2167.365,260.084,3034.311,1083.682,4117.993,2868,7,2026-06-23 06:58:46
887,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,container_fs_usage_bytes,82.804,9.936,115.925,41.402,157.327,3452,7,2026-06-23 11:03:00
888,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,container_network_receive_bytes_total,1898.128,227.775,2657.379,949.064,3606.442,4129,7,2026-06-23 09:07:57
889,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,go_gc_duration_seconds,4723.95,566.874,6613.53,2361.975,8975.505,4708,7,2026-06-23 02:53:41
890,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,process_open_fds,3360.534,403.264,4704.747,1680.267,6385.014,4595,7,2026-06-21 22:42:23
891,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,tcp_established,4060.878,487.305,5685.23,2030.439,7715.669,4295,7,2026-06-21 20:31:48
892,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,container_memory_working_set_bytes,1932.699,231.924,2705.779,966.35,3672.128,4383,7,2026-06-23 04:08:57
893,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,4769.181,572.302,6676.853,2384.59,9061.443,2017,7,2026-06-21 14:10:18
894,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,container_memory_rss,3023.211,362.785,4232.496,1511.606,5744.102,877,7,2026-06-21 17:33:00
895,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,3864.516,463.742,5410.323,1932.258,7342.581,3593,7,2026-06-21 13:57:32
896,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,http_request_duration_ms,1320.387,158.446,1848.541,660.193,2508.735,1753,7,2026-06-21 21:15:11
897,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,http_requests_total,3246.182,389.542,4544.654,1623.091,6167.745,3079,7,2026-06-22 10:25:56
898,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,container_fs_usage_bytes,2382.632,285.916,3335.685,1191.316,4527.002,2436,7,2026-06-21 17:08:35
899,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,container_network_receive_bytes_total,2519.284,302.314,3526.998,1259.642,4786.64,4123,7,2026-06-22 02:16:20
900,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,go_gc_duration_seconds,2634.14,316.097,3687.796,1317.07,5004.865,3184,7,2026-06-22 14:01:50
901,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,process_open_fds,429.657,51.559,601.52,214.828,816.348,4840,7,2026-06-23 01:48:02
902,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,tcp_established,960.646,115.278,1344.904,480.323,1825.227,1169,7,2026-06-22 23:58:48
903,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,container_memory_working_set_bytes,2022.625,242.715,2831.675,1011.313,3842.988,2262,7,2026-06-22 08:17:04
904,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,1457.608,174.913,2040.651,728.804,2769.454,1318,7,2026-06-22 03:14:47
905,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,container_memory_rss,3481.779,417.813,4874.491,1740.89,6615.38,3857,7,2026-06-23 09:02:57
906,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,2650.842,318.101,3711.178,1325.421,5036.599,3786,7,2026-06-21 20:30:36
907,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,http_request_duration_ms,4882.988,585.959,6836.184,2441.494,9277.678,3776,7,2026-06-21 23:51:17
908,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,http_requests_total,4571.564,548.588,6400.189,2285.782,8685.971,1280,7,2026-06-21 23:53:51
909,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,container_fs_usage_bytes,669.691,80.363,937.568,334.846,1272.413,1009,7,2026-06-23 06:17:22
910,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,container_network_receive_bytes_total,4523.112,542.773,6332.357,2261.556,8593.913,4993,7,2026-06-23 08:21:40
911,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,go_gc_duration_seconds,911.585,109.39,1276.219,455.793,1732.012,3157,7,2026-06-22 11:59:19
912,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,process_open_fds,2692.586,323.11,3769.621,1346.293,5115.914,2400,7,2026-06-22 04:32:56
913,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,tcp_established,4585.872,550.305,6420.221,2292.936,8713.157,4940,7,2026-06-22 21:51:33
914,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,container_memory_working_set_bytes,740.158,88.819,1036.222,370.079,1406.301,1139,7,2026-06-22 14:12:15
915,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,container_cpu_usage_seconds_total,712.686,85.522,997.76,356.343,1354.102,4716,7,2026-06-22 03:53:28
916,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,container_memory_rss,1320.254,158.43,1848.355,660.127,2508.482,687,7,2026-06-21 16:33:30
917,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,kube_pod_container_status_restarts_total,3617.933,434.152,5065.106,1808.967,6874.073,2154,7,2026-06-23 10:14:02
918,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,http_request_duration_ms,4619.384,554.326,6467.138,2309.692,8776.83,1718,7,2026-06-22 12:02:04
919,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,http_requests_total,2696.725,323.607,3775.415,1348.363,5123.778,2963,7,2026-06-23 08:28:53
920,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,container_fs_usage_bytes,3446.045,413.525,4824.463,1723.023,6547.486,4598,7,2026-06-22 08:38:31
921,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,container_network_receive_bytes_total,4101.616,492.194,5742.263,2050.808,7793.071,683,7,2026-06-21 18:25:27
922,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,go_gc_duration_seconds,4750.71,570.085,6650.994,2375.355,9026.349,3612,7,2026-06-23 05:45:14
923,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,process_open_fds,2098.649,251.838,2938.108,1049.324,3987.433,2851,7,2026-06-21 17:16:35
924,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,tcp_established,4713.794,565.655,6599.311,2356.897,8956.208,2588,7,2026-06-22 22:23:13
925,notifications-b2aff41-e1772,notifications,prod-usw2-eks,container_memory_working_set_bytes,2523.922,302.871,3533.49,1261.961,4795.451,3273,7,2026-06-22 16:31:38
926,notifications-b2aff41-e1772,notifications,prod-usw2-eks,container_cpu_usage_seconds_total,1605.634,192.676,2247.888,802.817,3050.705,3008,7,2026-06-22 13:25:54
927,notifications-b2aff41-e1772,notifications,prod-usw2-eks,container_memory_rss,2938.472,352.617,4113.861,1469.236,5583.097,3980,7,2026-06-22 12:31:12
928,notifications-b2aff41-e1772,notifications,prod-usw2-eks,kube_pod_container_status_restarts_total,2990.508,358.861,4186.711,1495.254,5681.965,3521,7,2026-06-22 04:26:40
929,notifications-b2aff41-e1772,notifications,prod-usw2-eks,http_request_duration_ms,4645.858,557.503,6504.201,2322.929,8827.13,4883,7,2026-06-21 16:03:55
930,notifications-b2aff41-e1772,notifications,prod-usw2-eks,http_requests_total,976.337,117.16,1366.872,488.169,1855.041,1843,7,2026-06-21 13:36:12
931,notifications-b2aff41-e1772,notifications,prod-usw2-eks,container_fs_usage_bytes,2099.812,251.977,2939.736,1049.906,3989.642,1679,7,2026-06-21 14:33:09
932,notifications-b2aff41-e1772,notifications,prod-usw2-eks,container_network_receive_bytes_total,4255.32,510.638,5957.448,2127.66,8085.108,2194,7,2026-06-23 10:12:55
933,notifications-b2aff41-e1772,notifications,prod-usw2-eks,go_gc_duration_seconds,2974.993,356.999,4164.99,1487.496,5652.487,1787,7,2026-06-22 06:39:03
934,notifications-b2aff41-e1772,notifications,prod-usw2-eks,process_open_fds,337.485,40.498,472.479,168.743,641.222,3574,7,2026-06-22 05:01:49
935,notifications-b2aff41-e1772,notifications,prod-usw2-eks,tcp_established,99.179,11.902,138.851,49.59,188.441,4208,7,2026-06-22 00:44:24
936,notifications-abd2926-3451e,notifications,prod-usw2-eks,container_memory_working_set_bytes,1416.719,170.006,1983.407,708.36,2691.766,1978,7,2026-06-23 01:49:46
937,notifications-abd2926-3451e,notifications,prod-usw2-eks,container_cpu_usage_seconds_total,1337.219,160.466,1872.107,668.61,2540.717,4613,7,2026-06-22 07:09:28
938,notifications-abd2926-3451e,notifications,prod-usw2-eks,container_memory_rss,1338.537,160.624,1873.952,669.269,2543.221,1271,7,2026-06-22 09:14:31
939,notifications-abd2926-3451e,notifications,prod-usw2-eks,kube_pod_container_status_restarts_total,4952.546,594.305,6933.564,2476.273,9409.837,2767,7,2026-06-22 01:44:24
940,notifications-abd2926-3451e,notifications,prod-usw2-eks,http_request_duration_ms,3630.745,435.689,5083.043,1815.372,6898.415,3774,7,2026-06-23 02:25:18
941,notifications-abd2926-3451e,notifications,prod-usw2-eks,http_requests_total,976.176,117.141,1366.646,488.088,1854.734,4263,7,2026-06-21 15:16:05
942,notifications-abd2926-3451e,notifications,prod-usw2-eks,container_fs_usage_bytes,378.748,45.45,530.247,189.374,719.62,3151,7,2026-06-21 23:13:54
943,notifications-abd2926-3451e,notifications,prod-usw2-eks,container_network_receive_bytes_total,4440.714,532.886,6217.0,2220.357,8437.357,2812,7,2026-06-22 23:04:46
944,notifications-abd2926-3451e,notifications,prod-usw2-eks,go_gc_duration_seconds,900.658,108.079,1260.922,450.329,1711.251,3349,7,2026-06-22 18:11:42
945,notifications-abd2926-3451e,notifications,prod-usw2-eks,process_open_fds,3172.444,380.693,4441.422,1586.222,6027.644,761,7,2026-06-21 21:58:25
946,notifications-abd2926-3451e,notifications,prod-usw2-eks,tcp_established,4953.603,594.432,6935.045,2476.802,9411.847,3095,7,2026-06-21 22:23:38
947,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,container_memory_working_set_bytes,2150.702,258.084,3010.982,1075.351,4086.333,2808,7,2026-06-23 00:53:37
948,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,container_cpu_usage_seconds_total,1681.938,201.833,2354.713,840.969,3195.682,2757,7,2026-06-21 22:23:16
949,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,container_memory_rss,1498.804,179.856,2098.326,749.402,2847.728,2944,7,2026-06-21 21:28:13
950,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,kube_pod_container_status_restarts_total,4756.4,570.768,6658.96,2378.2,9037.159,3442,7,2026-06-23 04:32:34
951,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,http_request_duration_ms,3074.11,368.893,4303.755,1537.055,5840.81,3045,7,2026-06-22 18:27:48
952,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,http_requests_total,336.118,40.334,470.566,168.059,638.625,4755,7,2026-06-23 09:46:34
953,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,container_fs_usage_bytes,1130.4,135.648,1582.56,565.2,2147.76,3327,7,2026-06-23 05:20:40
954,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,container_network_receive_bytes_total,2874.289,344.915,4024.005,1437.144,5461.149,3541,7,2026-06-22 20:51:02
955,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,go_gc_duration_seconds,2676.316,321.158,3746.843,1338.158,5085.001,2073,7,2026-06-22 22:19:34
956,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,process_open_fds,1297.924,155.751,1817.094,648.962,2466.056,2595,7,2026-06-21 12:17:30
957,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,tcp_established,2172.347,260.682,3041.286,1086.173,4127.459,2992,7,2026-06-23 04:13:22
958,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,container_memory_working_set_bytes,4906.914,588.83,6869.68,2453.457,9323.137,785,7,2026-06-21 21:09:06
959,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,container_cpu_usage_seconds_total,3891.978,467.037,5448.77,1945.989,7394.759,4031,7,2026-06-23 07:50:57
960,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,container_memory_rss,2969.762,356.371,4157.667,1484.881,5642.549,2816,7,2026-06-22 17:41:13
961,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,kube_pod_container_status_restarts_total,2213.609,265.633,3099.053,1106.805,4205.858,2852,7,2026-06-23 09:28:28
962,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,http_request_duration_ms,231.908,27.829,324.671,115.954,440.625,4707,7,2026-06-21 18:42:09
963,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,http_requests_total,2284.955,274.195,3198.938,1142.478,4341.415,1735,7,2026-06-23 01:24:07
964,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,container_fs_usage_bytes,4532.917,543.95,6346.084,2266.459,8612.543,4475,7,2026-06-23 11:36:55
965,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,container_network_receive_bytes_total,312.21,37.465,437.094,156.105,593.198,2623,7,2026-06-21 14:20:30
966,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,go_gc_duration_seconds,4736.845,568.421,6631.582,2368.422,9000.005,794,7,2026-06-23 04:00:56
967,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,process_open_fds,1958.408,235.009,2741.771,979.204,3720.975,2039,7,2026-06-22 23:34:16
968,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,tcp_established,3837.675,460.521,5372.745,1918.837,7291.582,1356,7,2026-06-21 16:56:02
969,ledger-svc-0744083-43011,ledger,prod-usw2-eks,container_memory_working_set_bytes,1863.603,223.632,2609.044,931.801,3540.845,3760,7,2026-06-22 07:55:01
970,ledger-svc-0744083-43011,ledger,prod-usw2-eks,container_cpu_usage_seconds_total,978.13,117.376,1369.383,489.065,1858.448,1815,7,2026-06-22 17:03:29
