id,agent_name,agent_type,status,cluster_name,last_heartbeat,metadata,created_at,updated_at
678,cluster_manager-dr-use1-eks-01,cluster_manager,idle,dr-use1-eks,2026-06-23 11:56:55,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.98}",2026-06-17 14:09:15,2026-06-23 12:00:00
679,worker-prod-use2-eks-05,worker,idle,prod-use2-eks,2026-06-23 11:58:16,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.78}",2026-06-02 07:04:55,2026-06-23 12:00:00
680,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:53:48,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.62}",2026-06-08 23:43:33,2026-06-23 12:00:00
681,worker-dr-use1-eks-02,worker,active,dr-use1-eks,2026-06-23 11:52:18,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.43}",2026-06-17 09:32:14,2026-06-23 12:00:00
682,worker-staging-use2-eks-05,worker,idle,staging-use2-eks,2026-06-23 11:56:05,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.36}",2026-05-25 12:01:57,2026-06-23 12:00:00
683,worker-prod-use2-eks-00,worker,degraded,prod-use2-eks,2026-06-23 11:51:21,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.23}",2026-06-06 19:57:23,2026-06-23 12:00:00
684,worker-prod-usw2-eks-03,worker,idle,prod-usw2-eks,2026-06-23 11:57:17,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.17}",2026-06-16 11:08:13,2026-06-23 12:00:00
685,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:55:11,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.49}",2026-06-09 15:01:23,2026-06-23 12:00:00
686,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:55:57,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.25}",2026-05-25 11:01:36,2026-06-23 12:00:00
687,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:50:48,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.42}",2026-06-03 03:26:51,2026-06-23 12:00:00
688,worker-prod-use2-eks-05,worker,idle,prod-use2-eks,2026-06-23 11:52:37,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.37}",2026-06-08 13:10:40,2026-06-23 12:00:00
689,worker-dr-use1-eks-02,worker,idle,dr-use1-eks,2026-06-23 11:51:20,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.55}",2026-06-19 12:33:54,2026-06-23 12:00:00
690,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:59:16,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.58}",2026-05-28 10:54:30,2026-06-23 12:00:00
691,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:59:49,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.47}",2026-06-11 18:45:18,2026-06-23 12:00:00
692,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:56:17,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.06}",2026-05-29 02:31:24,2026-06-23 12:00:00
693,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:59:48,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.01}",2026-06-16 18:49:10,2026-06-23 12:00:00
694,cluster_manager-staging-use2-eks-01,cluster_manager,degraded,staging-use2-eks,2026-06-23 11:55:01,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.24}",2026-06-12 00:52:30,2026-06-23 12:00:00
695,worker-staging-use2-eks-01,worker,idle,staging-use2-eks,2026-06-23 11:52:22,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.06}",2026-06-19 00:36:44,2026-06-23 12:00:00
696,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:50:14,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.61}",2026-05-26 20:41:36,2026-06-23 12:00:00
697,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:52:33,"{""version"":""1.4.2"",""queue_depth"":21,""load"":0.44}",2026-06-12 00:31:10,2026-06-23 12:00:00
698,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:59:02,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.03}",2026-06-06 16:15:04,2026-06-23 12:00:00
699,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:59:44,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.21}",2026-06-09 01:05:58,2026-06-23 12:00:00
700,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:58:01,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.55}",2026-06-16 21:53:24,2026-06-23 12:00:00
701,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:54:02,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.7}",2026-06-04 00:39:08,2026-06-23 12:00:00
702,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:59:17,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.7}",2026-06-20 07:36:37,2026-06-23 12:00:00
703,strategist-dr-use1-eks-00,strategist,idle,dr-use1-eks,2026-06-23 11:53:02,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.53}",2026-06-09 00:26:09,2026-06-23 12:00:00
704,cluster_manager-prod-usw2-eks-01,cluster_manager,idle,prod-usw2-eks,2026-06-23 11:50:05,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.91}",2026-06-04 17:26:25,2026-06-23 12:00:00
705,worker-prod-usw2-eks-05,worker,active,prod-usw2-eks,2026-06-23 11:56:02,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.98}",2026-06-04 18:38:27,2026-06-23 12:00:00
706,strategist-dr-use1-eks-00,strategist,idle,dr-use1-eks,2026-06-23 11:59:04,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.78}",2026-06-14 05:54:06,2026-06-23 12:00:00
707,worker-staging-use2-eks-04,worker,degraded,staging-use2-eks,2026-06-23 11:52:59,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.84}",2026-06-11 18:04:19,2026-06-23 12:00:00
708,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:57:37,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.58}",2026-06-21 19:30:17,2026-06-23 12:00:00
709,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:57:09,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.35}",2026-06-19 16:21:15,2026-06-23 12:00:00
710,worker-staging-use2-eks-05,worker,degraded,staging-use2-eks,2026-06-23 11:59:52,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.85}",2026-05-29 09:42:15,2026-06-23 12:00:00
711,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:55:48,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.24}",2026-05-31 18:08:39,2026-06-23 12:00:00
712,worker-dr-use1-eks-00,worker,idle,dr-use1-eks,2026-06-23 11:59:18,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.19}",2026-06-05 17:56:21,2026-06-23 12:00:00
713,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:55:31,"{""version"":""1.4.2"",""queue_depth"":1,""load"":0.68}",2026-06-02 06:48:35,2026-06-23 12:00:00
714,worker-prod-usw2-eks-04,worker,active,prod-usw2-eks,2026-06-23 11:58:47,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.48}",2026-05-25 08:02:52,2026-06-23 12:00:00
715,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:51:24,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.95}",2026-06-15 03:12:30,2026-06-23 12:00:00
716,worker-prod-use2-eks-03,worker,idle,prod-use2-eks,2026-06-23 11:57:14,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.01}",2026-06-16 08:47:07,2026-06-23 12:00:00
717,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:52:57,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.6}",2026-06-22 22:16:58,2026-06-23 12:00:00
718,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:55:18,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.66}",2026-06-08 03:00:06,2026-06-23 12:00:00
719,worker-dr-use1-eks-05,worker,idle,dr-use1-eks,2026-06-23 11:51:33,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.25}",2026-06-19 10:08:37,2026-06-23 12:00:00
720,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:51:16,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.25}",2026-05-24 18:52:41,2026-06-23 12:00:00
721,cluster_manager-staging-use2-eks-01,cluster_manager,idle,staging-use2-eks,2026-06-23 11:50:29,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.73}",2026-06-15 04:39:20,2026-06-23 12:00:00
722,worker-prod-usw2-eks-04,worker,degraded,prod-usw2-eks,2026-06-23 11:52:12,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.35}",2026-05-26 17:54:33,2026-06-23 12:00:00
723,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:51:33,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.8}",2026-06-18 11:15:32,2026-06-23 12:00:00
724,worker-prod-usw2-eks-03,worker,degraded,prod-usw2-eks,2026-06-23 11:59:36,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.47}",2026-06-11 16:33:44,2026-06-23 12:00:00
725,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:56:49,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.25}",2026-06-08 17:32:21,2026-06-23 12:00:00
726,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:56:05,"{""version"":""1.4.2"",""queue_depth"":15,""load"":1.0}",2026-06-17 09:39:48,2026-06-23 12:00:00
727,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:53:56,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.6}",2026-06-19 23:52:03,2026-06-23 12:00:00
728,worker-staging-use2-eks-01,worker,degraded,staging-use2-eks,2026-06-23 11:55:15,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.44}",2026-06-02 17:00:13,2026-06-23 12:00:00
729,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:53:40,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.88}",2026-06-06 07:14:57,2026-06-23 12:00:00
730,worker-dr-use1-eks-00,worker,idle,dr-use1-eks,2026-06-23 11:53:57,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.97}",2026-06-07 04:44:33,2026-06-23 12:00:00
731,worker-prod-use2-eks-02,worker,idle,prod-use2-eks,2026-06-23 11:53:33,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.41}",2026-06-10 03:30:59,2026-06-23 12:00:00
732,worker-dr-use1-eks-02,worker,idle,dr-use1-eks,2026-06-23 11:56:35,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.15}",2026-06-03 01:21:51,2026-06-23 12:00:00
733,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:54:21,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.79}",2026-06-20 04:43:01,2026-06-23 12:00:00
734,worker-prod-use2-eks-03,worker,idle,prod-use2-eks,2026-06-23 11:58:41,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.09}",2026-06-08 02:43:34,2026-06-23 12:00:00
735,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:53:56,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.39}",2026-05-30 01:07:00,2026-06-23 12:00:00
736,worker-prod-use2-eks-00,worker,active,prod-use2-eks,2026-06-23 11:56:29,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.38}",2026-06-19 21:51:04,2026-06-23 12:00:00
737,worker-dr-use1-eks-02,worker,idle,dr-use1-eks,2026-06-23 11:52:12,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.72}",2026-06-04 03:29:33,2026-06-23 12:00:00
738,worker-prod-use2-eks-00,worker,idle,prod-use2-eks,2026-06-23 11:52:08,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.6}",2026-06-12 17:06:41,2026-06-23 12:00:00
739,worker-staging-use2-eks-00,worker,degraded,staging-use2-eks,2026-06-23 11:57:10,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.04}",2026-06-08 20:20:11,2026-06-23 12:00:00
740,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:55:40,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.97}",2026-06-15 20:30:40,2026-06-23 12:00:00
741,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:53:36,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.5}",2026-06-07 15:39:21,2026-06-23 12:00:00
742,worker-dr-use1-eks-01,worker,active,dr-use1-eks,2026-06-23 11:56:21,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.06}",2026-06-03 17:46:35,2026-06-23 12:00:00
743,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:56:19,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.84}",2026-05-27 23:12:37,2026-06-23 12:00:00
744,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:54:53,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.58}",2026-06-16 12:20:44,2026-06-23 12:00:00
745,worker-prod-use2-eks-00,worker,idle,prod-use2-eks,2026-06-23 11:59:37,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.24}",2026-06-01 16:35:53,2026-06-23 12:00:00
746,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:50:47,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.93}",2026-05-31 00:53:39,2026-06-23 12:00:00
747,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:57:41,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.2}",2026-06-05 14:14:23,2026-06-23 12:00:00
748,worker-prod-use2-eks-05,worker,idle,prod-use2-eks,2026-06-23 11:52:29,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.11}",2026-06-19 02:42:58,2026-06-23 12:00:00
749,worker-prod-usw2-eks-05,worker,active,prod-usw2-eks,2026-06-23 11:55:27,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.45}",2026-06-19 22:47:36,2026-06-23 12:00:00
750,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:52:01,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.42}",2026-06-05 15:54:04,2026-06-23 12:00:00
751,worker-prod-use2-eks-03,worker,idle,prod-use2-eks,2026-06-23 11:51:32,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.97}",2026-06-01 07:08:15,2026-06-23 12:00:00
752,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:58:43,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.35}",2026-06-07 08:52:02,2026-06-23 12:00:00
753,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:59:30,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.9}",2026-05-29 15:39:09,2026-06-23 12:00:00
754,worker-prod-use2-eks-02,worker,degraded,prod-use2-eks,2026-06-23 11:58:37,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.57}",2026-06-13 13:39:50,2026-06-23 12:00:00
755,cluster_manager-dr-use1-eks-00,cluster_manager,idle,dr-use1-eks,2026-06-23 11:57:07,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.16}",2026-05-25 16:12:33,2026-06-23 12:00:00
756,worker-prod-use2-eks-00,worker,degraded,prod-use2-eks,2026-06-23 11:52:25,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.74}",2026-05-29 13:42:09,2026-06-23 12:00:00
757,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:56:26,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.42}",2026-06-15 23:36:58,2026-06-23 12:00:00
758,worker-dr-use1-eks-02,worker,degraded,dr-use1-eks,2026-06-23 11:51:46,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.37}",2026-06-12 01:07:38,2026-06-23 12:00:00
759,worker-staging-use2-eks-03,worker,idle,staging-use2-eks,2026-06-23 11:58:42,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.35}",2026-05-30 05:40:32,2026-06-23 12:00:00
760,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:59:34,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.84}",2026-06-21 20:40:01,2026-06-23 12:00:00
761,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:50:39,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.05}",2026-06-08 10:35:09,2026-06-23 12:00:00
762,worker-dr-use1-eks-03,worker,active,dr-use1-eks,2026-06-23 11:58:50,"{""version"":""1.4.2"",""queue_depth"":21,""load"":0.6}",2026-05-25 07:55:25,2026-06-23 12:00:00
763,strategist-prod-use2-eks-00,strategist,idle,prod-use2-eks,2026-06-23 11:51:45,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.84}",2026-05-28 11:47:23,2026-06-23 12:00:00
764,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:51:20,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.84}",2026-06-17 17:46:08,2026-06-23 12:00:00
765,worker-prod-usw2-eks-00,worker,idle,prod-usw2-eks,2026-06-23 11:52:40,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.03}",2026-06-21 00:58:34,2026-06-23 12:00:00
766,worker-prod-use2-eks-00,worker,degraded,prod-use2-eks,2026-06-23 11:58:35,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.63}",2026-06-15 08:13:06,2026-06-23 12:00:00
767,cluster_manager-staging-use2-eks-00,cluster_manager,degraded,staging-use2-eks,2026-06-23 11:52:05,"{""version"":""1.4.2"",""queue_depth"":34,""load"":0.58}",2026-06-13 03:40:28,2026-06-23 12:00:00
768,worker-prod-use2-eks-05,worker,degraded,prod-use2-eks,2026-06-23 11:58:45,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.82}",2026-06-17 09:05:55,2026-06-23 12:00:00
769,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:50:01,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.12}",2026-06-11 18:11:30,2026-06-23 12:00:00
770,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:56:32,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.23}",2026-06-13 14:51:59,2026-06-23 12:00:00
771,cluster_manager-staging-use2-eks-00,cluster_manager,degraded,staging-use2-eks,2026-06-23 11:58:53,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.13}",2026-06-04 08:14:32,2026-06-23 12:00:00
772,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:53:52,"{""version"":""1.4.2"",""queue_depth"":34,""load"":0.46}",2026-06-22 18:17:35,2026-06-23 12:00:00
773,worker-staging-use2-eks-00,worker,degraded,staging-use2-eks,2026-06-23 11:52:49,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.92}",2026-06-16 20:03:15,2026-06-23 12:00:00
774,worker-prod-usw2-eks-00,worker,active,prod-usw2-eks,2026-06-23 11:52:37,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.64}",2026-06-13 09:19:54,2026-06-23 12:00:00
775,worker-prod-usw2-eks-00,worker,active,prod-usw2-eks,2026-06-23 11:56:57,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.64}",2026-06-18 13:59:25,2026-06-23 12:00:00
776,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:50:39,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.48}",2026-06-15 23:52:35,2026-06-23 12:00:00
777,strategist-dr-use1-eks-00,strategist,active,dr-use1-eks,2026-06-23 11:58:33,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.68}",2026-06-18 04:37:20,2026-06-23 12:00:00
778,cluster_manager-prod-usw2-eks-00,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:52:15,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.39}",2026-06-21 02:02:20,2026-06-23 12:00:00
779,cluster_manager-prod-use2-eks-01,cluster_manager,idle,prod-use2-eks,2026-06-23 11:52:33,"{""version"":""1.4.2"",""queue_depth"":34,""load"":0.58}",2026-06-10 00:20:09,2026-06-23 12:00:00
780,worker-staging-use2-eks-03,worker,idle,staging-use2-eks,2026-06-23 11:55:34,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.21}",2026-06-16 04:22:17,2026-06-23 12:00:00
781,worker-dr-use1-eks-05,worker,degraded,dr-use1-eks,2026-06-23 11:58:52,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.83}",2026-06-15 19:34:09,2026-06-23 12:00:00
782,strategist-staging-use2-eks-00,strategist,active,staging-use2-eks,2026-06-23 11:54:25,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.09}",2026-05-25 05:22:14,2026-06-23 12:00:00
783,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:51:34,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.35}",2026-06-03 06:04:22,2026-06-23 12:00:00
784,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:53:23,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.24}",2026-06-13 06:32:55,2026-06-23 12:00:00
785,worker-prod-usw2-eks-03,worker,active,prod-usw2-eks,2026-06-23 11:54:54,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.71}",2026-06-02 20:27:22,2026-06-23 12:00:00
786,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:55:39,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.5}",2026-06-13 04:42:21,2026-06-23 12:00:00
787,strategist-dr-use1-eks-00,strategist,idle,dr-use1-eks,2026-06-23 11:53:37,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.3}",2026-06-23 08:23:11,2026-06-23 12:00:00
788,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:58:18,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.13}",2026-06-09 17:37:26,2026-06-23 12:00:00
789,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:52:15,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.3}",2026-06-15 08:05:08,2026-06-23 12:00:00
790,cluster_manager-dr-use1-eks-01,cluster_manager,idle,dr-use1-eks,2026-06-23 11:58:44,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.31}",2026-05-26 20:07:09,2026-06-23 12:00:00
791,cluster_manager-prod-usw2-eks-00,cluster_manager,idle,prod-usw2-eks,2026-06-23 11:52:34,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.68}",2026-06-20 10:18:35,2026-06-23 12:00:00
792,cluster_manager-prod-use2-eks-00,cluster_manager,idle,prod-use2-eks,2026-06-23 11:55:27,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.47}",2026-06-12 12:41:27,2026-06-23 12:00:00
793,worker-dr-use1-eks-00,worker,idle,dr-use1-eks,2026-06-23 11:51:01,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.08}",2026-06-22 13:02:26,2026-06-23 12:00:00
794,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:53:05,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.28}",2026-06-01 01:15:05,2026-06-23 12:00:00
